gene	retained
ATP6V1E1	TRUE
ATP6V1E2	TRUE
ATP6V1F	TRUE
ATP6V1FNB	TRUE
ATP6V1G1	TRUE
ATP6V1G2	TRUE
ATP6V1G3	FALSE
ATP6V1H	TRUE
ATP7A	TRUE
ATP7B	TRUE
ATP8A1	TRUE
ATP8A2	FALSE
ATP8B1	TRUE
ATP8B2	TRUE
ATP8B3	TRUE
ATP8B4	TRUE
ATP9A	TRUE
ATP9B	TRUE
ATPAF1	TRUE
ATPAF2	TRUE
ATPSCKMT	TRUE
ATR	TRUE
ATRAID	TRUE
ATRIP	TRUE
ATRN	TRUE
ATRNL1	TRUE
ATRX	TRUE
ATXN1	TRUE
ATXN10	TRUE
ATXN1L	TRUE
ATXN2	TRUE
ATXN2L	TRUE
ATXN3	TRUE
ATXN3L	FALSE
ATXN7	TRUE
ATXN7L1	TRUE
ATXN7L2	TRUE
ATXN7L3	TRUE
ATXN7L3B	TRUE
AUH	TRUE
AUNIP	TRUE
AUP1	TRUE
AURKA	TRUE
AURKAIP1	TRUE
AURKB	TRUE
AURKC	TRUE
AUTS2	TRUE
AVEN	TRUE
AVIL	TRUE
AVL9	TRUE
AVP	FALSE
AVPI1	TRUE
AVPR1A	TRUE
AVPR1B	FALSE
AVPR2	FALSE
AWAT1	FALSE
AWAT2	FALSE
AXDND1	FALSE
AXIN1	TRUE
AXIN2	TRUE
AXL	TRUE
AZGP1	TRUE
AZI2	TRUE
AZIN1	TRUE
AZIN2	TRUE
AZU1	FALSE
B2M	TRUE
B3GALNT1	TRUE
B3GALNT2	TRUE
B3GALT1	TRUE
B3GALT2	TRUE
B3GALT4	TRUE
B3GALT5	TRUE
B3GALT6	TRUE
B3GAT1	TRUE
B3GAT2	FALSE
B3GLCT	TRUE
B3GNT10	TRUE
B3GNT2	TRUE
B3GNT3	TRUE
B3GNT4	TRUE
B3GNT5	TRUE
B3GNT6	TRUE
B3GNT7	TRUE
B3GNT8	TRUE
B3GNT9	TRUE
B3GNTL1	TRUE
B4GALNT1	TRUE
B4GALNT2	FALSE
B4GALNT3	TRUE
B4GALNT4	TRUE
B4GALT1	TRUE
B4GALT2	TRUE
B4GALT3	TRUE
B4GALT4	TRUE
B4GALT5	TRUE
B4GALT6	TRUE
B4GALT7	TRUE
B4GAT1	TRUE
B9D1	TRUE
B9D2	TRUE
BAALC	TRUE
BAAT	TRUE
BABAM1	TRUE
BABAM2	TRUE
BACE1	TRUE
BACE2	TRUE
BACH1	TRUE
BACH2	TRUE
BAD	TRUE
BAG1	TRUE
BAG2	TRUE
BAG3	TRUE
BAG4	TRUE
BAG5	TRUE
BAG6	TRUE
BAHCC1	TRUE
BAHD1	TRUE
BAIAP2	TRUE
BAIAP2L1	TRUE
BAIAP2L2	TRUE
BAIAP3	TRUE
BAK1	TRUE
BAMBI	TRUE
BANF1	TRUE
BANF2	TRUE
BANK1	TRUE
BANP	TRUE
BAP1	TRUE
BARD1	TRUE
BARHL2	FALSE
BARX1	FALSE
BARX2	TRUE
BATF	TRUE
BATF2	TRUE
BATF3	TRUE
BAX	TRUE
BAZ1A	TRUE
BAZ1B	TRUE
BAZ2A	TRUE
BAZ2B	TRUE
BBC3	TRUE
BBIP1	TRUE
BBOF1	TRUE
BBOX1	TRUE
BBS1	TRUE
BBS10	TRUE
BBS12	TRUE
BBS2	TRUE
BBS4	TRUE
BBS5	TRUE
BBS7	TRUE
BBS9	TRUE
BBX	TRUE
BCAM	TRUE
BCAN	FALSE
BCAP29	TRUE
BCAP31	TRUE
BCAR1	TRUE
BCAR3	TRUE
BCAS3	TRUE
BCAS4	TRUE
BCAT1	TRUE
BCAT2	TRUE
BCCIP	TRUE
BCDIN3D	TRUE
BCHE	TRUE
BCKDHA	TRUE
BCKDHB	TRUE
BCKDK	TRUE
BCL10	TRUE
BCL11A	TRUE
BCL2	TRUE
BCL2A1	TRUE
BCL2L1	TRUE
BCL2L10	TRUE
BCL2L11	TRUE
BCL2L12	TRUE
BCL2L13	TRUE
BCL2L15	TRUE
BCL2L2	TRUE
BCL3	TRUE
BCL6	TRUE
BCL6B	TRUE
BCL7A	TRUE
BCL7B	TRUE
BCL7C	TRUE
BCL9	TRUE
BCL9L	TRUE
BCLAF3	TRUE
BCO1	TRUE
BCO2	TRUE
BCOR	TRUE
BCORL1	TRUE
BCR	TRUE
BCS1L	TRUE
BDH1	TRUE
BDKRB1	TRUE
BDKRB2	TRUE
BDNF	FALSE
BDP1	TRUE
BEAN1	TRUE
BECN1	TRUE
BECN2	FALSE
BEGAIN	TRUE
BEND2	FALSE
BEND3	TRUE
BEND4	FALSE
BEND5	FALSE
BEND6	TRUE
BEND7	TRUE
BEST1	TRUE
BEST2	FALSE
BEST3	TRUE
BEST4	FALSE
BET1	TRUE
BET1L	TRUE
BEX1	FALSE
BEX2	FALSE
BEX3	TRUE
BEX4	TRUE
BEX5	TRUE
BFAR	TRUE
BFSP1	TRUE
BFSP2	FALSE
BGLAP	TRUE
BGN	TRUE
BHLHA9	FALSE
BHLHE22	TRUE
BHLHE23	TRUE
BHLHE40	TRUE
BHLHE41	TRUE
BHMG1	FALSE
BHMT	TRUE
BHMT2	TRUE
BICC1	TRUE
BICD1	TRUE
BICD2	TRUE
BICDL1	TRUE
BICDL2	TRUE
BICRA	TRUE
BICRAL	TRUE
BID	TRUE
BIK	TRUE
BIN1	TRUE
BIN2	TRUE
BIN3	TRUE
BIRC2	TRUE
BIRC3	TRUE
BIRC5	TRUE
BIRC6	TRUE
BIRC7	TRUE
BIVM	TRUE
BLACAT1	TRUE
BLCAP	TRUE
BLID	FALSE
BLK	TRUE
BLM	TRUE
BLMH	TRUE
BLNK	TRUE
BLOC1S1	TRUE
BLOC1S2	TRUE
BLOC1S3	TRUE
BLOC1S4	TRUE
BLOC1S5	TRUE
BLOC1S6	TRUE
BLVRA	TRUE
BLVRB	TRUE
BLZF1	TRUE
BMERB1	TRUE
BMF	TRUE
BMI1	TRUE
BMP1	TRUE
BMP10	TRUE
BMP15	FALSE
BMP2	TRUE
BMP2K	TRUE
BMP3	FALSE
BMP4	TRUE
BMP5	TRUE
BMP7	TRUE
BMP8A	TRUE
BMP8B	TRUE
BMPER	TRUE
BMPR1A	TRUE
BMPR1B	TRUE
BMPR2	TRUE
BMS1	TRUE
BMT2	TRUE
BMX	TRUE
BNC1	FALSE
BNC2	TRUE
BNIP1	TRUE
BNIP2	TRUE
BNIP3L	TRUE
BNIP5	TRUE
BNIPL	TRUE
BOC	TRUE
BOD1	TRUE
BOD1L1	TRUE
BOD1L2	FALSE
BOK	TRUE
BOLA1	TRUE
BOLA3	TRUE
BOLL	FALSE
BOP1	TRUE
BORA	TRUE
BORCS5	TRUE
BORCS6	TRUE
BORCS7	TRUE
BPGM	TRUE
BPHL	TRUE
BPI	FALSE
BPIFA1	TRUE
BPIFA2	FALSE
BPIFA3	FALSE
BPIFB1	FALSE
BPIFB2	FALSE
BPIFB3	FALSE
BPIFB4	FALSE
BPIFB6	FALSE
BPIFC	FALSE
BPNT1	TRUE
BPTF	TRUE
BRAF	TRUE
BRAP	TRUE
BRAT1	TRUE
BRCA1	TRUE
BRCA2	TRUE
BRD1	TRUE
BRD2	TRUE
BRD3	TRUE
BRD3OS	TRUE
BRD4	TRUE
BRD8	TRUE
BRD9	TRUE
BRDT	FALSE
BRF1	TRUE
BRF2	TRUE
BRI3	TRUE
BRI3BP	TRUE
BRICD5	TRUE
BRINP1	TRUE
BRINP2	FALSE
BRINP3	FALSE
BRIP1	TRUE
BRIX1	TRUE
BRK1	TRUE
BRMS1	TRUE
BRMS1L	TRUE
BROX	TRUE
BRPF1	TRUE
BRPF3	TRUE
BRS3	FALSE
BRSK1	TRUE
BRSK2	TRUE
BRWD1	TRUE
BRWD3	TRUE
BSCL2	TRUE
BSDC1	TRUE
BSG	TRUE
BSN	TRUE
BSND	FALSE
BSPH1	FALSE
BSPRY	TRUE
BST1	TRUE
BST2	TRUE
BSX	FALSE
BTAF1	TRUE
BTBD1	TRUE
BTBD10	TRUE
BTBD11	TRUE
BTBD16	TRUE
BTBD17	FALSE
BTBD18	FALSE
BTBD19	TRUE
BTBD2	TRUE
BTBD3	TRUE
BTBD6	TRUE
BTBD7	TRUE
BTBD8	TRUE
BTBD9	TRUE
BTC	TRUE
BTD	TRUE
BTF3	TRUE
BTF3L4	TRUE
BTG2	TRUE
BTG3	TRUE
BTG4	FALSE
BTK	TRUE
BTLA	FALSE
BTN1A1	TRUE
BTN2A1	TRUE
BTN2A2	TRUE
BTN3A1	TRUE
BTN3A2	TRUE
BTN3A3	TRUE
BTNL2	FALSE
BTNL3	TRUE
BTNL8	TRUE
BTRC	TRUE
BUB1	TRUE
BUB1B	TRUE
BUB3	TRUE
BUD13	TRUE
BUD23	TRUE
BVES	TRUE
BX255925.3	TRUE
BX276092.9	FALSE
BYSL	TRUE
BZW1	TRUE
BZW2	TRUE
C10ORF105	FALSE
C10ORF120	FALSE
C10ORF142	TRUE
C10ORF143	TRUE
C10ORF53	FALSE
C10ORF55	FALSE
C10ORF62	TRUE
C10ORF67	TRUE
C10ORF71	FALSE
C10ORF82	TRUE
C10ORF88	TRUE
C10ORF90	FALSE
C10ORF95	TRUE
C10ORF99	TRUE
C11ORF1	TRUE
C11ORF16	FALSE
C11ORF21	TRUE
C11ORF24	TRUE
C11ORF40	FALSE
C11ORF42	FALSE
C11ORF45	TRUE
C11ORF49	TRUE
C11ORF52	TRUE
C11ORF53	TRUE
C11ORF54	TRUE
C11ORF58	TRUE
C11ORF65	TRUE
C11ORF68	TRUE
C11ORF71	TRUE
C11ORF74	TRUE
C11ORF80	TRUE
C11ORF86	FALSE
C11ORF87	FALSE
C11ORF88	FALSE
C11ORF94	FALSE
C11ORF95	TRUE
C11ORF96	TRUE
C11ORF97	FALSE
C12ORF10	TRUE
C12ORF29	TRUE
C12ORF4	TRUE
C12ORF40	FALSE
C12ORF42	FALSE
C12ORF43	TRUE
C12ORF45	TRUE
C12ORF49	TRUE
C12ORF50	FALSE
C12ORF54	FALSE
C12ORF56	TRUE
C12ORF57	TRUE
C12ORF60	TRUE
C12ORF65	TRUE
C12ORF66	TRUE
C12ORF71	FALSE
C12ORF73	TRUE
C12ORF74	TRUE
C12ORF75	TRUE
C12ORF76	TRUE
C12ORF81	TRUE
C13ORF42	TRUE
C13ORF46	FALSE
C14ORF119	TRUE
C14ORF132	TRUE
C14ORF177	FALSE
C14ORF180	FALSE
C14ORF28	TRUE
C14ORF39	FALSE
C14ORF93	TRUE
C15ORF39	TRUE
C15ORF40	TRUE
C15ORF41	TRUE
C15ORF48	TRUE
C15ORF61	TRUE
C15ORF62	TRUE
C15ORF65	TRUE
C16ORF46	TRUE
C16ORF54	TRUE
C16ORF58	TRUE
C16ORF70	TRUE
C16ORF71	TRUE
C16ORF72	TRUE
C16ORF74	TRUE
C16ORF78	FALSE
C16ORF86	TRUE
C16ORF87	TRUE
C16ORF89	FALSE
C16ORF90	FALSE
C16ORF91	TRUE
C16ORF92	FALSE
C16ORF95	TRUE
C16ORF96	FALSE
C17ORF100	TRUE
C17ORF107	TRUE
C17ORF113	TRUE
C17ORF49	TRUE
C17ORF50	TRUE
C17ORF53	TRUE
C17ORF58	TRUE
C17ORF64	FALSE
C17ORF67	TRUE
C17ORF75	TRUE
C17ORF78	FALSE
C17ORF80	TRUE
C17ORF97	TRUE
C17ORF98	FALSE
C17ORF99	TRUE
C18ORF21	TRUE
C18ORF25	TRUE
C18ORF32	TRUE
C18ORF54	TRUE
C18ORF63	FALSE
C19ORF12	TRUE
C19ORF18	TRUE
C19ORF25	TRUE
C19ORF33	TRUE
C19ORF38	TRUE
C19ORF44	TRUE
C19ORF47	TRUE
C19ORF48	TRUE
C19ORF53	TRUE
C19ORF54	TRUE
C19ORF57	TRUE
C19ORF67	FALSE
C19ORF71	FALSE
C19ORF73	TRUE
C19ORF81	FALSE
C19ORF84	FALSE
C19ORF85	FALSE
C1GALT1	TRUE
C1GALT1C1	TRUE
C1GALT1C1L	FALSE
C1ORF100	FALSE
C1ORF105	TRUE
C1ORF109	TRUE
C1ORF112	TRUE
C1ORF115	TRUE
C1ORF116	TRUE
C1ORF122	TRUE
C1ORF127	FALSE
C1ORF131	TRUE
C1ORF141	FALSE
C1ORF146	FALSE
C1ORF158	FALSE
C1ORF159	TRUE
C1ORF162	TRUE
C1ORF167	FALSE
C1ORF174	TRUE
C1ORF185	FALSE
C1ORF189	FALSE
C1ORF194	FALSE
C1ORF198	TRUE
C1ORF21	TRUE
C1ORF210	TRUE
C1ORF216	TRUE
C1ORF226	TRUE
C1ORF232	FALSE
C1ORF35	TRUE
C1ORF43	TRUE
C1ORF52	TRUE
C1ORF53	TRUE
C1ORF54	TRUE
C1ORF56	TRUE
C1ORF61	TRUE
C1ORF68	FALSE
C1ORF74	TRUE
C1ORF87	FALSE
C1ORF94	FALSE
C1QA	TRUE
C1QB	TRUE
C1QC	TRUE
C1QL1	FALSE
C1QL2	TRUE
C1QL3	FALSE
C1QL4	TRUE
C1QTNF1	TRUE
C1QTNF12	TRUE
C1QTNF2	TRUE
C1QTNF3	TRUE
C1QTNF4	TRUE
C1QTNF6	TRUE
C1QTNF7	TRUE
C1QTNF8	TRUE
C1QTNF9	FALSE
C1R	TRUE
C1RL	TRUE
C1S	TRUE
C2	TRUE
C20ORF141	FALSE
C20ORF144	FALSE
C20ORF173	FALSE
C20ORF194	TRUE
C20ORF202	FALSE
C20ORF204	TRUE
C20ORF27	TRUE
C20ORF85	FALSE
C20ORF96	TRUE
C21ORF58	TRUE
C21ORF91	TRUE
C22ORF15	FALSE
C22ORF23	FALSE
C22ORF31	FALSE
C22ORF39	TRUE
C22ORF42	FALSE
C2CD2	TRUE
C2CD2L	TRUE
C2CD3	TRUE
C2CD4A	TRUE
C2CD4C	TRUE
C2CD4D	TRUE
C2CD5	TRUE
C2CD6	TRUE
C2ORF15	TRUE
C2ORF16	FALSE
C2ORF42	TRUE
C2ORF49	TRUE
C2ORF50	FALSE
C2ORF66	TRUE
C2ORF68	TRUE
C2ORF69	TRUE
C2ORF72	TRUE
C2ORF73	TRUE
C2ORF74	TRUE
C2ORF76	TRUE
C2ORF78	FALSE
C2ORF80	FALSE
C2ORF81	TRUE
C2ORF83	TRUE
C2ORF88	TRUE
C2ORF91	TRUE
C2ORF92	TRUE
C3	TRUE
C3AR1	TRUE
C3ORF14	TRUE
C3ORF18	TRUE
C3ORF20	FALSE
C3ORF22	FALSE
C3ORF33	TRUE
C3ORF38	TRUE
C3ORF49	FALSE
C3ORF52	TRUE
C3ORF56	FALSE
C3ORF62	TRUE
C3ORF67	TRUE
C3ORF70	TRUE
C3ORF80	TRUE
C3ORF84	FALSE
C3ORF85	TRUE
C4BPA	TRUE
C4BPB	TRUE
C4ORF17	FALSE
C4ORF19	TRUE
C4ORF3	TRUE
C4ORF33	TRUE
C4ORF36	TRUE
C4ORF45	FALSE
C4ORF46	TRUE
C4ORF47	TRUE
C4ORF48	TRUE
C4ORF50	FALSE
C4ORF51	FALSE
C4ORF54	FALSE
C5	TRUE
C5AR1	TRUE
C5AR2	TRUE
C5ORF15	TRUE
C5ORF22	TRUE
C5ORF24	TRUE
C5ORF30	TRUE
C5ORF34	TRUE
C5ORF46	TRUE
C5ORF47	FALSE
C5ORF49	TRUE
C5ORF51	TRUE
C5ORF52	FALSE
C5ORF58	FALSE
C5ORF67	FALSE
C6	TRUE
C6ORF118	FALSE
C6ORF120	TRUE
C6ORF132	TRUE
C6ORF136	TRUE
C6ORF141	TRUE
C6ORF15	TRUE
C6ORF163	TRUE
C6ORF201	FALSE
C6ORF223	TRUE
C6ORF226	TRUE
C6ORF47	TRUE
C6ORF52	TRUE
C6ORF58	FALSE
C6ORF62	TRUE
C6ORF89	TRUE
C7	TRUE
C7ORF25	TRUE
C7ORF26	TRUE
C7ORF31	TRUE
C7ORF33	FALSE
C7ORF50	TRUE
C7ORF57	FALSE
C7ORF61	TRUE
C7ORF77	FALSE
C8A	TRUE
C8B	TRUE
C8G	TRUE
C8ORF33	TRUE
C8ORF34	TRUE
C8ORF37	TRUE
C8ORF48	TRUE
C8ORF58	TRUE
C8ORF74	FALSE
C8ORF76	TRUE
C8ORF88	TRUE
C8ORF89	FALSE
C9	TRUE
C9ORF116	TRUE
C9ORF129	FALSE
C9ORF131	FALSE
C9ORF135	TRUE
C9ORF152	TRUE
C9ORF153	FALSE
C9ORF24	TRUE
C9ORF40	TRUE
C9ORF43	TRUE
C9ORF50	FALSE
C9ORF57	FALSE
C9ORF64	TRUE
C9ORF72	TRUE
C9ORF78	TRUE
C9ORF85	TRUE
C9ORF92	FALSE
CA1	TRUE
CA10	FALSE
CA11	TRUE
CA12	TRUE
CA13	TRUE
CA14	FALSE
CA2	TRUE
CA3	TRUE
CA4	FALSE
CA5B	TRUE
CA6	FALSE
CA7	FALSE
CA8	TRUE
CA9	TRUE
CAAP1	TRUE
CAB39	TRUE
CAB39L	TRUE
CABCOCO1	TRUE
CABIN1	TRUE
CABLES1	TRUE
CABLES2	TRUE
CABP1	TRUE
CABP2	FALSE
CABP4	TRUE
CABP5	FALSE
CABP7	FALSE
CABS1	FALSE
CACFD1	TRUE
CACHD1	TRUE
CACNA1B	FALSE
CACNA1C	TRUE
CACNA1E	FALSE
CACNA1F	FALSE
CACNA1G	TRUE
CACNA1H	TRUE
CACNA1S	TRUE
CACNA2D1	TRUE
CACNA2D2	FALSE
CACNA2D3	FALSE
CACNA2D4	TRUE
CACNB1	TRUE
CACNB2	TRUE
CACNB3	TRUE
CACNB4	TRUE
CACNG1	FALSE
CACNG2	FALSE
CACNG3	FALSE
CACNG4	TRUE
CACNG5	FALSE
CACNG6	FALSE
CACNG7	FALSE
CACNG8	TRUE
CACTIN	TRUE
CACUL1	TRUE
CAD	TRUE
CADM1	TRUE
CADM2	FALSE
CADM3	TRUE
CADM4	TRUE
CADPS	TRUE
CADPS2	TRUE
CAGE1	FALSE
CALB1	TRUE
CALB2	TRUE
CALCOCO1	TRUE
CALCOCO2	TRUE
CALCR	FALSE
CALCRL	TRUE
CALD1	TRUE
CALHM1	FALSE
CALHM2	TRUE
CALHM3	FALSE
CALHM4	TRUE
CALHM5	TRUE
CALHM6	TRUE
CALM3	TRUE
CALML4	TRUE
CALML5	FALSE
CALML6	TRUE
CALN1	FALSE
CALR	TRUE
CALR3	FALSE
CALU	TRUE
CALY	FALSE
CAMK1	TRUE
CAMK1D	TRUE
CAMK1G	TRUE
CAMK2A	FALSE
CAMK2D	TRUE
CAMK2G	TRUE
CAMK2N1	TRUE
CAMK2N2	TRUE
CAMK4	TRUE
CAMKK1	TRUE
CAMKK2	TRUE
CAMKMT	TRUE
CAMKV	TRUE
CAMLG	TRUE
CAMP	FALSE
CAMSAP1	TRUE
CAMSAP2	TRUE
CAMSAP3	TRUE
CAMTA1	TRUE
CAMTA2	TRUE
CAND1	TRUE
CAND2	TRUE
CANT1	TRUE
CANX	TRUE
CAP1	TRUE
CAP2	TRUE
CAPG	TRUE
CAPN1	TRUE
CAPN11	FALSE
CAPN12	TRUE
CAPN13	TRUE
CAPN14	FALSE
CAPN15	TRUE
CAPN2	TRUE
CAPN3	TRUE
CAPN5	TRUE
CAPN6	TRUE
CAPN7	TRUE
CAPN8	TRUE
CAPN9	TRUE
CAPNS1	TRUE
CAPNS2	TRUE
CAPRIN1	TRUE
CAPRIN2	TRUE
CAPS	TRUE
CAPS2	TRUE
CAPSL	FALSE
CAPZA2	TRUE
CAPZA3	FALSE
CAPZB	TRUE
CARD10	TRUE
CARD11	TRUE
CARD14	TRUE
CARD16	TRUE
CARD17	FALSE
CARD18	FALSE
CARD19	TRUE
CARD6	TRUE
CARD9	TRUE
CARF	TRUE
CARHSP1	TRUE
CARM1	TRUE
CARMIL1	TRUE
CARMIL2	TRUE
CARMIL3	TRUE
CARNMT1	TRUE
CARNS1	TRUE
CARS	TRUE
CARS2	TRUE
CARTPT	FALSE
CASC1	FALSE
CASC3	TRUE
CASD1	TRUE
CASK	TRUE
CASKIN1	TRUE
CASKIN2	TRUE
CASP10	TRUE
CASP14	FALSE
CASP2	TRUE
CASP3	TRUE
CASP4	TRUE
CASP5	TRUE
CASP6	TRUE
CASP7	TRUE
CASP8	TRUE
CASP8AP2	TRUE
CASP9	TRUE
CASQ1	FALSE
CASQ2	FALSE
CASR	TRUE
CASS4	TRUE
CAST	TRUE
CASTOR1	TRUE
CASTOR2	TRUE
CASTOR3	TRUE
CASZ1	TRUE
CAT	TRUE
CATIP	FALSE
CATSPER3	TRUE
CATSPER4	FALSE
CATSPERB	TRUE
CATSPERD	FALSE
CATSPERE	FALSE
CATSPERG	TRUE
CATSPERZ	TRUE
CAV1	TRUE
CAV2	TRUE
CAVIN1	TRUE
CAVIN2	TRUE
CAVIN3	TRUE
CAVIN4	TRUE
CBARP	TRUE
CBFA2T2	TRUE
CBFA2T3	TRUE
CBFB	TRUE
CBL	TRUE
CBLB	TRUE
CBLC	TRUE
CBLIF	FALSE
CBLL1	TRUE
CBLL2	FALSE
CBLN1	TRUE
CBLN2	FALSE
CBLN3	TRUE
CBLN4	TRUE
CBR1	TRUE
CBR3	TRUE
CBR4	TRUE
CBX2	TRUE
CBX3	TRUE
CBX4	TRUE
CBX5	TRUE
CBX6	TRUE
CBX8	TRUE
CBY1	TRUE
CBY3	FALSE
CC2D1A	TRUE
CC2D1B	TRUE
CC2D2A	TRUE
CC2D2B	TRUE
CCAR1	TRUE
CCAR2	TRUE
CCBE1	TRUE
CCDC102A	TRUE
CCDC102B	TRUE
CCDC105	FALSE
CCDC106	TRUE
CCDC107	TRUE
CCDC110	TRUE
CCDC112	TRUE
CCDC113	TRUE
CCDC114	FALSE
CCDC115	TRUE
CCDC116	FALSE
CCDC117	TRUE
CCDC12	TRUE
CCDC120	TRUE
CCDC121	TRUE
CCDC122	TRUE
CCDC124	TRUE
CCDC125	TRUE
CCDC126	TRUE
CCDC127	TRUE
CCDC13	TRUE
CCDC130	TRUE
CCDC134	TRUE
CCDC136	TRUE
CCDC137	TRUE
CCDC138	TRUE
CCDC14	TRUE
CCDC140	FALSE
CCDC141	TRUE
CCDC142	TRUE
CCDC146	TRUE
CCDC148	TRUE
CCDC149	TRUE
CCDC15	TRUE
CCDC150	TRUE
CCDC151	TRUE
CCDC152	TRUE
CCDC153	TRUE
CCDC154	TRUE
CCDC155	FALSE
CCDC157	TRUE
CCDC158	TRUE
CCDC159	TRUE
CCDC160	FALSE
CCDC163	TRUE
CCDC166	TRUE
CCDC167	TRUE
CCDC168	TRUE
CCDC169	TRUE
CCDC17	TRUE
CCDC170	TRUE
CCDC171	TRUE
CCDC172	FALSE
CCDC173	FALSE
CCDC174	TRUE
CCDC175	TRUE
CCDC177	FALSE
CCDC178	FALSE
CCDC179	FALSE
CCDC18	TRUE
CCDC180	TRUE
CCDC181	FALSE
CCDC182	FALSE
CCDC183	TRUE
CCDC184	TRUE
CCDC185	FALSE
CCDC186	TRUE
CCDC187	TRUE
CCDC188	TRUE
CCDC189	TRUE
CCDC190	FALSE
CCDC191	TRUE
CCDC192	TRUE
CCDC194	FALSE
CCDC195	FALSE
CCDC196	FALSE
CCDC197	FALSE
CCDC198	TRUE
CCDC200	FALSE
CCDC201	FALSE
CCDC22	TRUE
CCDC24	TRUE
CCDC27	FALSE
CCDC28A	TRUE
CCDC28B	TRUE
CCDC3	TRUE
CCDC30	TRUE
CCDC32	TRUE
CCDC33	FALSE
CCDC34	TRUE
CCDC36	TRUE
CCDC38	FALSE
CCDC39	FALSE
CCDC40	TRUE
CCDC42	FALSE
CCDC43	TRUE
CCDC47	TRUE
CCDC50	TRUE
CCDC51	TRUE
CCDC54	FALSE
CCDC57	TRUE
CCDC59	TRUE
CCDC6	TRUE
CCDC60	TRUE
CCDC61	TRUE
CCDC62	TRUE
CCDC63	FALSE
CCDC65	FALSE
CCDC66	TRUE
CCDC68	TRUE
CCDC69	TRUE
CCDC7	TRUE
CCDC70	FALSE
CCDC71	TRUE
CCDC71L	TRUE
CCDC73	FALSE
CCDC77	TRUE
CCDC78	TRUE
CCDC8	TRUE
CCDC80	TRUE
CCDC81	TRUE
CCDC82	TRUE
CCDC83	FALSE
CCDC84	TRUE
CCDC85A	FALSE
CCDC85B	TRUE
CCDC85C	TRUE
CCDC86	TRUE
CCDC87	TRUE
CCDC88A	TRUE
CCDC88B	TRUE
CCDC88C	TRUE
CCDC89	TRUE
CCDC9	TRUE
CCDC91	TRUE
CCDC92	TRUE
CCDC93	TRUE
CCDC96	TRUE
CCDC97	TRUE
CCDC9B	TRUE
CCER1	FALSE
CCER2	TRUE
CCHCR1	TRUE
CCIN	FALSE
CCK	FALSE
CCKAR	FALSE
CCKBR	TRUE
CCL1	FALSE
CCL11	TRUE
CCL13	FALSE
CCL14	TRUE
CCL15	TRUE
CCL16	TRUE
CCL17	TRUE
CCL18	TRUE
CCL19	TRUE
CCL2	TRUE
CCL20	TRUE
CCL21	TRUE
CCL22	TRUE
CCL23	TRUE
CCL24	TRUE
CCL25	FALSE
CCL26	TRUE
CCL27	TRUE
CCL28	TRUE
CCL3L1	FALSE
CCL4	TRUE
CCL4L2	TRUE
CCL5	TRUE
CCL7	TRUE
CCL8	TRUE
CCM2	TRUE
CCM2L	TRUE
CCN1	TRUE
CCN2	TRUE
CCN3	TRUE
CCN4	TRUE
CCN5	TRUE
CCN6	TRUE
CCNA1	FALSE
CCNA2	TRUE
CCNB1	TRUE
CCNB1IP1	TRUE
CCNB2	TRUE
CCNB3	FALSE
CCNC	TRUE
CCND1	TRUE
CCND2	TRUE
CCND3	TRUE
CCNDBP1	TRUE
CCNE1	TRUE
CCNE2	TRUE
CCNF	TRUE
CCNG1	TRUE
CCNG2	TRUE
CCNH	TRUE
CCNI	TRUE
CCNJ	TRUE
CCNJL	TRUE
CCNK	TRUE
CCNL1	TRUE
CCNL2	TRUE
CCNO	TRUE
CCNQ	TRUE
CCNT1	TRUE
CCNT2	TRUE
CCNY	TRUE
CCNYL1	TRUE
CCP110	TRUE
CCPG1	TRUE
CCR1	TRUE
CCR10	TRUE
CCR2	TRUE
CCR3	TRUE
CCR4	TRUE
CCR5	TRUE
CCR6	TRUE
CCR7	TRUE
CCR8	TRUE
CCR9	FALSE
CCRL2	TRUE
CCS	TRUE
CCSAP	TRUE
CCSER1	TRUE
CCSER2	TRUE
CCT2	TRUE
CCT3	TRUE
CCT4	TRUE
CCT6B	TRUE
CCT8	TRUE
CCT8L2	FALSE
CCZ1	TRUE
CD101	TRUE
CD109	TRUE
CD14	TRUE
CD151	TRUE
CD160	FALSE
CD163	TRUE
CD163L1	TRUE
CD164	TRUE
CD164L2	FALSE
CD177	TRUE
CD180	TRUE
CD19	FALSE
CD1A	TRUE
CD1B	TRUE
CD1C	TRUE
CD1D	TRUE
CD1E	TRUE
CD2	TRUE
CD200	TRUE
CD200R1	TRUE
CD200R1L	FALSE
CD207	TRUE
CD209	TRUE
CD22	TRUE
CD226	TRUE
CD24	TRUE
CD244	FALSE
CD247	TRUE
CD248	TRUE
CD27	TRUE
CD274	TRUE
CD276	TRUE
CD28	TRUE
CD2AP	TRUE
CD2BP2	TRUE
CD300A	TRUE
CD300C	TRUE
CD300E	TRUE
CD300LB	TRUE
CD300LD	FALSE
CD300LG	FALSE
CD302	TRUE
CD320	TRUE
CD33	TRUE
CD34	TRUE
CD36	TRUE
CD37	TRUE
CD38	TRUE
CD3D	TRUE
CD3E	TRUE
CD3EAP	TRUE
CD3G	TRUE
CD4	TRUE
CD40	TRUE
CD40LG	TRUE
CD44	TRUE
CD46	TRUE
CD47	TRUE
CD48	TRUE
CD5	TRUE
CD52	TRUE
CD53	TRUE
CD55	TRUE
CD58	TRUE
