dataset	normalization	model	gene	logFC	logCPM	F	PValue	q_genome	q_junction	approximate_QL_Wald_low	approximate_QL_Wald_high	approximate_QL_SE	count_eligible
"all_pairs"	"TMM"	"source_adjusted"	"CLDN2"	1.1469368895421	6.12032425335693	1.90536658892466	0.186353226482942	0.721820064303736	0.519159256013197	-0.556985629780537	2.85085940886474	0.804148684428211	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN23"	-0.390493179717745	4.03762272806668	0.483264251985674	0.496340417260695	0.878583198707489	0.916320770327436	-1.65121793763167	0.870231578196177	0.597553144727782	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN3"	-0.263378967050451	8.60303288664589	0.566595134486267	0.461979948743327	0.869543245223492	0.916320770327436	-1.03582316103772	0.509065226936813	0.36593307080435	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN4"	-0.116559215087702	10.040107484789	0.12485148415199	0.728203970707228	0.951373127796018	0.919836594577551	-0.849287908340236	0.616169478164832	0.347115827983231	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN5"	0.453529663120546	4.03351651872	0.617338430436881	0.442628738845692	0.863740802886385	0.916320770327436	-0.807364031206202	1.71442335744729	0.598584723163989	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN6"	1.28436674897957	0.569705970775558	2.26497969887722	0.147333337140913	0.682838012698626	0.505142870197416	-0.576846302121375	3.14557980008052	0.894565604213136	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN7"	-0.187141491086961	8.76530975235008	0.338597638813957	0.568328341698317	0.905323799882728	0.919312813434036	-0.897568718730047	0.523285736556125	0.336550090338247	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"all_pairs"	"TMM"	"source_adjusted"	"CLDN9"	-0.185131608437876	2.33727698301061	0.0560717279861828	0.815473880905308	0.967829024964015	0.97856865708637	-1.90888244173239	1.53861922485664	0.820830127402451	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"CRB3"	0.188349795666062	5.96399710092678	0.293684185746262	0.594920521375865	0.917455756336225	0.919312813434036	-0.570294453634641	0.946994044966765	0.359504948563723	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"F11R"	0.439833335824738	7.82808572199578	1.66597589907013	0.214195593466442	0.742893768143169	0.519159256013197	-0.30707132701452	1.186737998664	0.353825860748779	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PALS1"	-0.191663732275979	5.1442792126803	0.265688189179883	0.612875208956024	0.922014971609152	0.919312813434036	-1.00933777677995	0.62601031222799	0.38756501805182	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PARD3"	0.014274077463099	6.47494713484518	0.00275273606600713	0.958773398058828	0.991355091456066	0.992908893710298	-0.588037669453585	0.616585824379783	0.285307555079109	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PARD6A"	0.182221600141254	3.50582667608749	0.14787272905903	0.705087344655251	0.945965707568805	0.919836594577551	-0.850976521709636	1.21541972199215	0.491741358017935	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PARD6B"	-0.723425145946379	6.1821564943661	3.57252653405024	0.0760449080406964	0.568690728480947	0.456269448244179	-1.56148434854774	0.11463405665498	0.396995233641059	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PARD6G"	0.857467701478681	2.43770244198572	2.53587819032037	0.129755979838902	0.664118818407922	0.505142870197416	-0.319365376957319	2.03430077991468	0.557676165351463	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PATJ"	0.0029667088924473	7.81025989966968	8.13607631962587e-05	0.992908893710298	0.998272580031029	0.992908893710298	-0.718349691228306	0.724283109013201	0.341704961570404	TRUE
"all_pairs"	"TMM"	"source_adjusted"	"PRKCI"	-0.72756554231653	5.53941001161772	2.95734341026162	0.103614581833145	0.626873412580563	0.497349992799094	-1.69715403944718	0.242022954814119	0.459610344183924	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN1"	-0.212760507721989	7.23081072029158	1.62359479059696	0.218834238926729	0.427574580903275	0.276422196539026	-0.605914624489348	0.18039360904537	0.187103069407168	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN10"	-0.499897503111953	3.76501092687136	3.0563068033084	0.0953691535384856	0.263085710339889	0.176066129609512	-1.14066896927657	0.140873963052665	0.307684433446953	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN11"	-0.455726001171001	3.33302093851843	1.3842970400928	0.253618343160582	0.464719092059429	0.304342011792698	-1.27717223526034	0.365720232918338	0.392993417738955	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN12"	0.622014831716511	6.38785376564059	15.0304526126412	0.00106628419258713	0.0170927502952641	0.0127954103110455	0.245696704185002	0.998332959248019	0.179405928076442	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN14"	-0.716322052002405	2.26772421600729	5.28952491621666	0.0319365479040313	0.139579953648268	0.0766477149696751	-1.39423503274075	-0.038409071264062	0.325747958460359	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN15"	-0.0767556198028153	6.37177097455387	0.111189721839891	0.742327610257587	0.855615734477424	0.774602723747047	-0.60530156884939	0.451790329243759	0.253083388367443	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN16"	-0.475605421764864	1.28608242628876	2.83630285665403	0.107952834801724	0.282931981628294	0.185062002517242	-1.09480478511156	0.143593941581829	0.296529429342663	TRUE
"all_pairs"	"TMM"	"unadjusted"	"CLDN17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"all_pairs"	"TMM"	"unadjusted"	"CLDN18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
