study	patient	scoring	model	n_cells	n_samples	gene	rho	z
Ogden_2025	CRC06	target_mean	common	997	1	CLDN16	0.009835482458445864	0.009835799627610324
Ogden_2025	CRC06	target_mean	common	997	1	CLDN17	NA	NA
Ogden_2025	CRC06	target_mean	common	997	1	CLDN18	0.04631074792536743	0.04634389792152411
Ogden_2025	CRC06	target_mean	common	997	1	CLDN19	0.0505433304172734	0.05058643631488715
Ogden_2025	CRC06	target_mean	common	997	1	CLDN2	-0.046440470879709414	-0.0464739004721648
Ogden_2025	CRC06	target_mean	common	997	1	CLDN20	-0.05488434508352876	-0.054939554113721964
Ogden_2025	CRC06	target_mean	common	997	1	CLDN22	NA	NA
Ogden_2025	CRC06	target_mean	common	997	1	CLDN23	0.015395420565868585	0.015396637074472305
Ogden_2025	CRC06	target_mean	common	997	1	CLDN3	0.13126997309327837	0.13203187231379623
Ogden_2025	CRC06	target_mean	common	997	1	CLDN4	0.25146999919063834	0.2569814272025916
Ogden_2025	CRC06	target_mean	common	997	1	CLDN5	0.04486930680842153	0.04489945434778915
Ogden_2025	CRC06	target_mean	common	997	1	CLDN6	0.04718295474020102	0.047218014972373365
Ogden_2025	CRC06	target_mean	common	997	1	CLDN7	0.13304114936781225	0.13383453272365217
Ogden_2025	CRC06	target_mean	common	997	1	CLDN8	NA	NA
Ogden_2025	CRC06	target_mean	common	997	1	CLDN9	0.026008559335890895	0.026014426171913494
Ogden_2025	CRC06	target_mean	common	997	1	CRB3	0.11896427617572237	0.1195303043680213
Ogden_2025	CRC06	target_mean	common	997	1	F11R	0.1203255056230035	0.12091130289665769
Ogden_2025	CRC06	target_mean	common	997	1	PALS1	0.07098591937510455	0.07110551386622314
Ogden_2025	CRC06	target_mean	common	997	1	PARD3	-0.05994749662450354	-0.06001946301702547
Ogden_2025	CRC06	target_mean	common	997	1	PARD6A	0.05362013779239346	0.05367161471847149
Ogden_2025	CRC06	target_mean	common	997	1	PARD6B	0.19855203470522248	0.20122471058414967
Ogden_2025	CRC06	target_mean	common	997	1	PARD6G	-0.014053162638689477	-0.014054087874489269
Ogden_2025	CRC06	target_mean	common	997	1	PATJ	0.05030554366803971	0.05034804342106096
Ogden_2025	CRC06	target_mean	common	997	1	PRKCI	0.06547356670606341	0.06556736517967222
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN1	0.0833784550963828	0.0835724798035147
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN10	0.002657676931712769	0.0026576831890152025
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN11	0.05056343530791074	0.05060659271812663
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN12	0.07580461123991758	0.07595031359066838
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN14	-0.004315381420063554	-0.004315408208117204
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN15	0.045565218169980916	0.04559679151386859
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN16	0.014091386596575677	0.014092319403328222
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN17	NA	NA
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN18	0.03293722236106714	0.03294914088511473
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN19	0.061496404058599165	0.06157410296538798
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN2	-0.010140647482653586	-0.010140995100927919
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN20	-0.043414273214998966	-0.043441579830113805
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN22	NA	NA
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN23	-0.01451742121671231	-0.01451844122124501
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN3	0.12573868027497148	0.12640769003517546
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN4	0.2304515170873865	0.2346662555204304
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN5	0.05365152395967428	0.05370309143805591
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN6	0.05149453701569861	0.051540125373355214
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN7	0.1332776761626486	0.13407532918510193
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN8	NA	NA
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CLDN9	0.0534001134843135	0.05345095859741762
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	CRB3	0.11037698364850221	0.11082853284827657
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	F11R	0.10496691776613036	0.10535499692448619
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PALS1	0.07244760382036651	0.07257475531907687
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PARD3	-0.05374349530868782	-0.053795328746268835
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PARD6A	0.04621611595286598	0.04624906297322448
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PARD6B	0.1352828208733796	0.13611729366992464
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PARD6G	-0.007697484845605234	-0.007697636879602064
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PATJ	0.03181071950746448	0.0318214560145718
Ogden_2025	CRC06	target_mean	state_enhanced	997	1	PRKCI	0.04237315141838368	0.04239853887825182
Ogden_2025	CRC07	target_mean	common	436	1	CLDN1	0.03981715224107585	0.03983821439215392
Ogden_2025	CRC07	target_mean	common	436	1	CLDN10	0.028880981927895483	0.028889015931729874
Ogden_2025	CRC07	target_mean	common	436	1	CLDN11	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN12	0.02644143980014203	0.026447604561645986
Ogden_2025	CRC07	target_mean	common	436	1	CLDN14	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN15	-0.07438221167893666	-0.07451984735468745
Ogden_2025	CRC07	target_mean	common	436	1	CLDN16	0.04862860795079841	0.04866699379170844
Ogden_2025	CRC07	target_mean	common	436	1	CLDN17	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN18	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN19	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN2	-0.009527621509039866	-0.00952790981650568
Ogden_2025	CRC07	target_mean	common	436	1	CLDN20	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN22	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN23	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN3	0.03872751243518388	0.03874689131247388
Ogden_2025	CRC07	target_mean	common	436	1	CLDN4	0.032528092758969805	0.03253957245465797
Ogden_2025	CRC07	target_mean	common	436	1	CLDN5	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN6	0.048270785326011	0.04830832924354431
Ogden_2025	CRC07	target_mean	common	436	1	CLDN7	0.09601601777629211	0.096312720352222
Ogden_2025	CRC07	target_mean	common	436	1	CLDN8	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CLDN9	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	CRB3	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	F11R	0.06221615794760547	0.06229662138568309
Ogden_2025	CRC07	target_mean	common	436	1	PALS1	0.05186741701838654	0.05191400398153946
Ogden_2025	CRC07	target_mean	common	436	1	PARD3	-0.02343709279295481	-0.023441385518575455
Ogden_2025	CRC07	target_mean	common	436	1	PARD6A	NA	NA
Ogden_2025	CRC07	target_mean	common	436	1	PARD6B	0.11211939789168701	0.11259278219226344
Ogden_2025	CRC07	target_mean	common	436	1	PARD6G	0.05418177172508681	0.05423488514298756
Ogden_2025	CRC07	target_mean	common	436	1	PATJ	-0.017673592941243595	-0.017675433436458835
Ogden_2025	CRC07	target_mean	common	436	1	PRKCI	-0.0034694454063436838	-0.0034694593270751493
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN1	-0.017324748604710036	-0.017326482240205714
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN10	0.05434707886813825	0.054400680492023644
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN11	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN12	-0.011490637672239089	-0.011491143433479754
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN14	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN15	-0.07247150388540032	-0.07259878153102137
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN16	0.016599555206977916	0.01660108010186182
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN17	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN18	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN19	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN2	-0.0017159878526832064	-0.0017159895369936447
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN20	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN22	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN23	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN3	0.02910985892553911	0.029118085517058537
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN4	0.0126441389597894	0.012644812848510897
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN5	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN6	0.05483914469601482	0.054894217270869516
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN7	0.06521372596105773	0.06530641020969966
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN8	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CLDN9	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	CRB3	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	F11R	0.05954144416837408	0.05961195599895612
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PALS1	0.04324444408720273	0.04327143125930917
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PARD3	-0.019232479116057372	-0.019234850931830413
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PARD6A	NA	NA
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PARD6B	0.06724062397510265	0.06734223815316721
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PARD6G	0.05699015046589761	0.05705196998440633
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PATJ	-0.006639887669073051	-0.006639985251683195
Ogden_2025	CRC07	target_mean	state_enhanced	436	1	PRKCI	-0.025273875356299155	-0.025279258807189404
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN1	0.004256581708628518	0.00425660741651597
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN10	0.00946133523802323	0.00946161756954223
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN11	-0.00020046204222151602	-0.00020046204490670717
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN12	0.030650198032638777	0.030659801398840326
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN14	0.02002764811251283	0.020030326498340547
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN15	-0.00020523863590015575	-0.0002052386387819045
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN16	-0.056562923685821054	-0.05662336154621048
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN17	NA	NA
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN18	NA	NA
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN19	0.006850343798311014	0.0068504509571692485
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN2	-0.012460517037369964	-0.012461161989373458
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN20	0.007243362312977137	0.007243488994432637
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN22	NA	NA
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN23	0.08959996010582805	0.08984089579455007
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN3	0.20702263908939705	0.2100586524258954
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN4	0.27406420630803885	0.28125282990259143
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN5	0.04109521390478649	0.04111837146786717
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN6	0.029416541120985767	0.029425030562666675
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN7	0.13574536298389167	0.13658848885032393
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN8	0.032167449084225926	0.03217855101098614
Ogden_2025	CRC08	target_mean	common	3323	1	CLDN9	0.028312802975074533	0.02832037193659075
Ogden_2025	CRC08	target_mean	common	3323	1	CRB3	0.02499027554694585	0.024995479755059162
Ogden_2025	CRC08	target_mean	common	3323	1	F11R	0.061531781058176256	0.06160961433942521
Ogden_2025	CRC08	target_mean	common	3323	1	PALS1	-0.019957232842276414	-0.019959883072001163
Ogden_2025	CRC08	target_mean	common	3323	1	PARD3	-0.003756766076083955	-0.0037567837496783373
Ogden_2025	CRC08	target_mean	common	3323	1	PARD6A	0.010810173332929373	0.010810594454192735
Ogden_2025	CRC08	target_mean	common	3323	1	PARD6B	0.08175233357497279	0.08193519647838655
Ogden_2025	CRC08	target_mean	common	3323	1	PARD6G	0.037269331685112476	0.03728660181924688
Ogden_2025	CRC08	target_mean	common	3323	1	PATJ	0.06301286248967662	0.06309646180659764
Ogden_2025	CRC08	target_mean	common	3323	1	PRKCI	0.07219049904568065	0.07231629880367954
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN1	0.01581239106633608	0.01581370913047544
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN10	0.008427278913536562	0.008427478421095607
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN11	0.004281822333484105	0.004281848501419079
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN12	0.026814342874822053	0.02682077223318388
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN14	0.021000338306999718	0.02100342627333892
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN15	-0.0012212322535134403	-0.0012212328606325895
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN16	-0.05106620038050942	-0.051110659375010026
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN17	NA	NA
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN18	NA	NA
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN19	0.017104193071050083	0.017105861327288894
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN2	-0.009465078749294385	-0.00946536141608341
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN20	-0.006710531484825946	-0.006710632215382761
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN22	NA	NA
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN23	0.07275783748812446	0.07288663294470944
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN3	0.16102404121909675	0.1624378186880617
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN4	0.22972003060261503	0.23389387983948334
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN5	0.035024417584547524	0.03503874973394069
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN6	0.0193684510930382	0.019370873578538846
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN7	0.09494219851028854	0.09522902169947332
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN8	0.037438187298526986	0.03745569336706822
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CLDN9	0.024471625474050736	0.02447651225964767
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	CRB3	0.016462530612022217	0.016464018051007445
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	F11R	0.05227787359990935	0.05232557657283937
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PALS1	-0.039264717218365434	-0.039284914278568395
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PARD3	-0.006735469890489148	-0.006735571748282675
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PARD6A	0.017015417515025277	0.017017059926716333
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PARD6B	0.05897425755128796	0.059042770676182806
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PARD6G	0.034653812802210984	0.03466769457396083
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PATJ	0.061965050378023113	0.06204454198738836
Ogden_2025	CRC08	target_mean	state_enhanced	3323	1	PRKCI	0.07343061252194383	0.07356302179174104
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN1	0.05603542526700975	0.0560941858412209
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN10	0.017777220618638463	0.01777909368296415
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN11	-0.021539118560790885	-0.02154245039543213
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN12	0.014746830132992843	0.014747899265293863
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN14	-0.005984484036853728	-0.005984555481257515
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN15	0.014695094045989673	0.014696151964291021
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN16	0.0071757747463996446	0.007175897914588481
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN17	NA	NA
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN18	0.026908056979844604	0.0269145540040795
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN19	0.012925796479571715	0.012926516416125959
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN2	-0.02168222379888385	-0.021685622498164057
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN20	-0.023015698614715228	-0.023019763883775288
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN22	NA	NA
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN23	0.04111351614327728	0.04113670468158482
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN3	0.04478922060842131	0.04481920687738283
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN4	0.17991657371646902	0.18189647013334517
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN5	NA	NA
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN6	NA	NA
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN7	0.046002790002795585	0.04603528250761054
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN8	NA	NA
Ogden_2025	CRC09	target_mean	common	1323	1	CLDN9	0.02028356404961276	0.02028634644454802
Ogden_2025	CRC09	target_mean	common	1323	1	CRB3	0.03489755174276265	0.03491172863785251
Ogden_2025	CRC09	target_mean	common	1323	1	F11R	0.039032445376920626	0.03905228590717324
Ogden_2025	CRC09	target_mean	common	1323	1	PALS1	0.01504585714968807	0.015046992653357762
Ogden_2025	CRC09	target_mean	common	1323	1	PARD3	0.04439488833132228	0.044424088922302936
Ogden_2025	CRC09	target_mean	common	1323	1	PARD6A	0.01648957200058375	0.016491066782226414
Ogden_2025	CRC09	target_mean	common	1323	1	PARD6B	0.04870265398360441	0.04874121560731342
Ogden_2025	CRC09	target_mean	common	1323	1	PARD6G	0.00038788346705077945	0.0003878834865036004
Ogden_2025	CRC09	target_mean	common	1323	1	PATJ	-0.018036857072271564	-0.018038813420318985
Ogden_2025	CRC09	target_mean	common	1323	1	PRKCI	0.052551308173543566	0.05259976442155409
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN1	0.04960750216467666	0.049648255460247696
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN10	0.020743463715487197	0.020746439727755354
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN11	-0.014882816740287547	-0.014883915725554147
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN12	0.009071537616879006	0.009071786469894084
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN14	-0.00036691185429394617	-0.0003669118707590324
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN15	0.021331622316453927	0.021334858767163616
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN16	0.00913964535373461	0.00913989985417907
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN17	NA	NA
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN18	0.03540588465662205	0.035420690457985016
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN19	0.019527535292728212	0.01953001797086354
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN2	-0.027204459553881774	-0.027211173718119777
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN20	-0.03273606075787406	-0.032747762145614846
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN22	NA	NA
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN23	0.03473613951185154	0.034750120503149136
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN3	0.04011996689532475	0.04014151356484284
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN4	0.15570212231090072	0.1569789841929757
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN5	NA	NA
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN6	NA	NA
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN7	0.03725243430486664	0.037269680946511
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN8	NA	NA
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CLDN9	0.008597060648761336	0.008597272459500848
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	CRB3	0.04119031198610046	0.041213630797286877
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	F11R	0.05593837655375646	0.0559968319689578
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	PALS1	0.016878788333260793	0.016880391492977494
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	PARD3	0.04845652939315669	0.04849450879326858
Ogden_2025	CRC09	target_mean	state_enhanced	1323	1	PARD6A	0.01613760218296844	0.016139003265209128
