study	patient	gene	n_cells	detection_fraction	mean_log_expression
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN9	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CRB3	242	0.21487603305785125	0.2289906144142151
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	F11R	242	0.1487603305785124	0.16232910752296448
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PALS1	242	0.04132231404958678	0.03678317740559578
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PARD3	242	0.028925619834710745	0.02446519397199154
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PARD6A	242	0.03305785123966942	0.024235248565673828
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PARD6B	242	0.15289256198347106	0.17961110174655914
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PARD6G	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PATJ	242	0.09090909090909091	0.10067172348499298
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	PRKCI	242	0.09504132231404959	0.10007226467132568
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN1	121	0.2892561983471074	0.4900483191013336
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN10	121	0.08264462809917356	0.12362799793481827
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN11	121	0.008264462809917356	0.006280598230659962
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN12	121	0.1487603305785124	0.14631396532058716
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN14	121	0.024793388429752067	0.03282159939408302
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN15	121	0.1322314049586777	0.11562011390924454
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN16	121	0.01652892561983471	0.017366137355566025
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN17	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN18	121	0.01652892561983471	0.02508433163166046
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN19	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN2	121	0.024793388429752067	0.053815752267837524
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN20	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN22	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN23	121	0.1322314049586777	0.11048722267150879
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN3	121	0.5950413223140496	1.1081753969192505
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN4	121	0.8016528925619835	2.2402172088623047
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN5	121	0.008264462809917356	0.009129325859248638
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN6	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN7	121	0.6446280991735537	1.0712693929672241
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN8	121	0.10743801652892562	0.10588422417640686
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CLDN9	121	0.09090909090909091	0.12069258838891983
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	CRB3	121	0.15702479338842976	0.15673209726810455
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	F11R	121	0.38016528925619836	0.4239327013492584
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PALS1	121	0.23140495867768596	0.21004214882850647
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PARD3	121	0.15702479338842976	0.16176192462444305
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PARD6A	121	0.008264462809917356	0.007550899870693684
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PARD6B	121	0.1487603305785124	0.17089411616325378
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PARD6G	121	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PATJ	121	0.23140495867768596	0.21352897584438324
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0107	PRKCI	121	0.2396694214876033	0.2591083347797394
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN1	3124	0.6139564660691421	0.6947774291038513
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN10	3124	0.0012804097311139564	0.0019457630114629865
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN11	3124	0.002880921895006402	0.0022778597194701433
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN12	3124	0.1290012804097311	0.09242551028728485
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN14	3124	0.04481434058898848	0.032939743250608444
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN15	3124	0.08450704225352113	0.06037130206823349
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN16	3124	0.008322663252240717	0.0052858199924230576
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN17	3124	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN18	3124	0.0006402048655569782	0.0003406991309020668
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN19	3124	0.0003201024327784891	0.0002746576501522213
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN2	3124	0.324583866837388	0.4918469190597534
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN20	3124	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN22	3124	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN23	3124	0.13188220230473752	0.10276579856872559
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN3	3124	0.9507042253521126	2.0510969161987305
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN4	3124	0.967989756722151	2.560807943344116
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN5	3124	0.0016005121638924455	0.0009326100116595626
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN6	3124	0.008642765685019206	0.005658159498125315
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN7	3124	0.8879641485275288	1.39639151096344
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN8	3124	0.0003201024327784891	0.0002080176491290331
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CLDN9	3124	0.02496798975672215	0.016871871426701546
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	CRB3	3124	0.18469910371318823	0.13656875491142273
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	F11R	3124	0.6209987195902689	0.658015251159668
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PALS1	3124	0.2442381562099872	0.18521739542484283
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PARD3	3124	0.27496798975672215	0.2097456306219101
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PARD6A	3124	0.01120358514724712	0.0074433195404708385
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PARD6B	3124	0.22183098591549297	0.17215843498706818
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PARD6G	3124	0.01056338028169014	0.006616252940148115
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PATJ	3124	0.18341869398207428	0.13593830168247223
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0813	PRKCI	3124	0.31241997439180536	0.24177056550979614
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN1	9962	0.804456936358161	1.2639356851577759
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN10	9962	0.0004015257980325236	0.00037337373942136765
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN11	9962	0.0032122063842601888	0.002422800287604332
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN12	9962	0.15057217426219635	0.12138501554727554
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN14	9962	0.0005019072475406545	0.00042851531179621816
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN15	9962	0.06454527203372817	0.0529618002474308
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN16	9962	0.036036940373418994	0.028953179717063904
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN17	9962	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN18	9962	0.0002007628990162618	0.00014612694212701172
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN19	9962	0.00110419594458944	0.0009234519675374031
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN2	9962	0.00903433045573178	0.007114190608263016
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN20	9962	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN22	9962	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN23	9962	0.046376229672756474	0.03775012865662575
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN3	9962	0.655691628187111	0.7678229808807373
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN4	9962	0.962356956434451	2.1641159057617188
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN5	9962	0.0004015257980325236	0.00036574722616933286
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN6	9962	0.013049588436057016	0.010805035941302776
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN7	9962	0.7728367797630997	0.9900318384170532
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN8	9962	0.0001003814495081309	5.710142431780696e-05
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CLDN9	9962	0.02790604296326039	0.023883793503046036
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	CRB3	9962	0.09054406745633407	0.07184802740812302
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	F11R	9962	0.6267817707287693	0.6835059523582458
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PALS1	9962	0.2575787994378639	0.22098326683044434
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PARD3	9962	0.058823529411764705	0.04635513946413994
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PARD6A	9962	0.009737000602288697	0.007172748912125826
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PARD6B	9962	0.1624171853041558	0.13662958145141602
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PARD6G	9962	0.0014053402931138326	0.0011083685094490647
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PATJ	9962	0.4615539048383859	0.4545557200908661
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P0920	PRKCI	9962	0.4890584220036137	0.4815046191215515
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN1	286	0.6818181818181818	0.9547907710075378
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN10	286	0.0034965034965034965	0.0015987460501492023
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN11	286	0.017482517482517484	0.017989328131079674
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN12	286	0.17132867132867133	0.13335314393043518
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN14	286	0.0034965034965034965	0.00352321844547987
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN15	286	0.11888111888111888	0.09866584837436676
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN16	286	0.024475524475524476	0.01692165434360504
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN17	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN18	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN19	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN2	286	0.04895104895104895	0.08136879652738571
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN20	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN22	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN23	286	0.22727272727272727	0.18758992850780487
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN3	286	0.8426573426573427	1.9199048280715942
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN4	286	0.9195804195804196	3.2742202281951904
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN5	286	0.0034965034965034965	0.0036340164951980114
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN6	286	0.024475524475524476	0.019466839730739594
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN7	286	0.7517482517482518	1.1456352472305298
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN8	286	0.017482517482517484	0.014006983488798141
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CLDN9	286	0.2202797202797203	0.1829259842634201
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	CRB3	286	0.2692307692307692	0.1895100474357605
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	F11R	286	0.7517482517482518	0.9177209734916687
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PALS1	286	0.15734265734265734	0.10714787244796753
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PARD3	286	0.24125874125874125	0.17573966085910797
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PARD6A	286	0.03146853146853147	0.019170626997947693
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PARD6B	286	0.34615384615384615	0.3232140839099884
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PARD6G	286	0.0	0.0
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PATJ	286	0.3881118881118881	0.32965990900993347
Wang_2023_Sci_Adv	Wang_2023_Sci_Adv.P1231	PRKCI	286	0.3006993006993007	0.22920018434524536
Ogden_2025	CRC01	CLDN1	342	0.12573099415204678	0.18023455142974854
Ogden_2025	CRC01	CLDN10	342	0.02631578947368421	0.02761221118271351
Ogden_2025	CRC01	CLDN11	342	0.023391812865497075	0.026014385744929314
Ogden_2025	CRC01	CLDN12	342	0.10818713450292397	0.11309975385665894
Ogden_2025	CRC01	CLDN14	342	0.011695906432748537	0.007449217140674591
Ogden_2025	CRC01	CLDN15	342	0.05263157894736842	0.05392071232199669
Ogden_2025	CRC01	CLDN16	342	0.029239766081871343	0.043002642691135406
Ogden_2025	CRC01	CLDN17	342	0.0	0.0
Ogden_2025	CRC01	CLDN18	342	0.0029239766081871343	0.005246353801339865
Ogden_2025	CRC01	CLDN19	342	0.0	0.0
Ogden_2025	CRC01	CLDN2	342	0.16666666666666666	0.20918434858322144
Ogden_2025	CRC01	CLDN20	342	0.008771929824561403	0.009803117252886295
Ogden_2025	CRC01	CLDN22	342	0.0	0.0
Ogden_2025	CRC01	CLDN23	342	0.0029239766081871343	0.005572864320129156
Ogden_2025	CRC01	CLDN3	342	0.4152046783625731	0.5980181097984314
Ogden_2025	CRC01	CLDN4	342	0.5730994152046783	0.9747902750968933
Ogden_2025	CRC01	CLDN5	342	0.0029239766081871343	4.305703721059819e-17
Ogden_2025	CRC01	CLDN6	342	0.0029239766081871343	0.0027278116904199123
Ogden_2025	CRC01	CLDN7	342	0.5555555555555556	0.9121689200401306
Ogden_2025	CRC01	CLDN8	342	0.0	0.0
Ogden_2025	CRC01	CLDN9	342	0.0029239766081871343	1.790858992134145e-13
Ogden_2025	CRC01	CRB3	342	0.02046783625730994	0.022571759298443794
Ogden_2025	CRC01	F11R	342	0.4678362573099415	0.6893206834793091
Ogden_2025	CRC01	PALS1	342	0.21637426900584794	0.24233026802539825
Ogden_2025	CRC01	PARD3	342	0.8801169590643275	2.2771246433258057
Ogden_2025	CRC01	PARD6A	342	0.008771929824561403	0.008865526877343655
Ogden_2025	CRC01	PARD6B	342	0.3216374269005848	0.421062171459198
Ogden_2025	CRC01	PARD6G	342	0.02631578947368421	0.0252390019595623
Ogden_2025	CRC01	PATJ	342	0.7105263157894737	1.3752940893173218
Ogden_2025	CRC01	PRKCI	342	0.3713450292397661	0.5057095289230347
Ogden_2025	CRC02	CLDN1	706	0.5354107648725213	0.6159220933914185
Ogden_2025	CRC02	CLDN10	706	0.012747875354107648	0.005997614003717899
Ogden_2025	CRC02	CLDN11	706	0.024079320113314446	0.012252464890480042
Ogden_2025	CRC02	CLDN12	706	0.22096317280453256	0.16679640114307404
Ogden_2025	CRC02	CLDN14	706	0.0056657223796034	0.003233214607462287
Ogden_2025	CRC02	CLDN15	706	0.0764872521246459	0.05427480861544609
Ogden_2025	CRC02	CLDN16	706	0.09206798866855524	0.07259141653776169
Ogden_2025	CRC02	CLDN17	706	0.0	0.0
Ogden_2025	CRC02	CLDN18	706	0.0	0.0
Ogden_2025	CRC02	CLDN19	706	0.0	0.0
Ogden_2025	CRC02	CLDN2	706	0.009915014164305949	0.005867769010365009
Ogden_2025	CRC02	CLDN20	706	0.0764872521246459	0.048464685678482056
Ogden_2025	CRC02	CLDN22	706	0.0	0.0
Ogden_2025	CRC02	CLDN23	706	0.032577903682719546	0.02266298606991768
Ogden_2025	CRC02	CLDN3	706	0.6161473087818697	0.9233947992324829
Ogden_2025	CRC02	CLDN4	706	0.9490084985835694	2.248751401901245
Ogden_2025	CRC02	CLDN5	706	0.00424929178470255	1.1324479780210273e-16
Ogden_2025	CRC02	CLDN6	706	0.0084985835694051	0.006133279297500849
Ogden_2025	CRC02	CLDN7	706	0.4631728045325779	0.47336429357528687
Ogden_2025	CRC02	CLDN8	706	0.0	0.0
Ogden_2025	CRC02	CLDN9	706	0.021246458923512748	0.011903916485607624
Ogden_2025	CRC02	CRB3	706	0.0764872521246459	0.04799176752567291
Ogden_2025	CRC02	F11R	706	0.49575070821529743	0.4732190668582916
Ogden_2025	CRC02	PALS1	706	0.45750708215297453	0.43746811151504517
Ogden_2025	CRC02	PARD3	706	0.9419263456090652	2.1194469928741455
Ogden_2025	CRC02	PARD6A	706	0.0028328611898017	0.0009929820662364364
Ogden_2025	CRC02	PARD6B	706	0.6005665722379604	0.6718636751174927
Ogden_2025	CRC02	PARD6G	706	0.009915014164305949	4.353768734421948e-11
Ogden_2025	CRC02	PATJ	706	0.9603399433427762	1.9947973489761353
Ogden_2025	CRC02	PRKCI	706	0.5212464589235127	0.5296688079833984
Ogden_2025	CRC03	CLDN1	452	0.5265486725663717	0.6220277547836304
Ogden_2025	CRC03	CLDN10	452	0.011061946902654867	7.408018642962588e-12
Ogden_2025	CRC03	CLDN11	452	0.004424778761061947	0.0018997403094545007
Ogden_2025	CRC03	CLDN12	452	0.41150442477876104	0.3689582347869873
Ogden_2025	CRC03	CLDN14	452	0.008849557522123894	0.0046827043406665325
Ogden_2025	CRC03	CLDN15	452	0.08628318584070796	0.05803680047392845
Ogden_2025	CRC03	CLDN16	452	0.12831858407079647	0.10127151757478714
Ogden_2025	CRC03	CLDN17	452	0.0	0.0
Ogden_2025	CRC03	CLDN18	452	0.25663716814159293	0.2285071462392807
Ogden_2025	CRC03	CLDN19	452	0.0	0.0
Ogden_2025	CRC03	CLDN2	452	0.29646017699115046	0.27538907527923584
Ogden_2025	CRC03	CLDN20	452	0.0420353982300885	0.024268951267004013
Ogden_2025	CRC03	CLDN22	452	0.0022123893805309734	0.0012209058040753007
Ogden_2025	CRC03	CLDN23	452	0.01327433628318584	0.008259172551333904
Ogden_2025	CRC03	CLDN3	452	0.39601769911504425	0.36242252588272095
Ogden_2025	CRC03	CLDN4	452	0.5	0.5120064616203308
Ogden_2025	CRC03	CLDN5	452	0.0	0.0
Ogden_2025	CRC03	CLDN6	452	0.0	0.0
Ogden_2025	CRC03	CLDN7	452	0.38495575221238937	0.339150071144104
Ogden_2025	CRC03	CLDN8	452	0.0	0.0
Ogden_2025	CRC03	CLDN9	452	0.0022123893805309734	0.0012209058040753007
Ogden_2025	CRC03	CRB3	452	0.046460176991150445	0.026241645216941833
Ogden_2025	CRC03	F11R	452	0.5066371681415929	0.49105435609817505
Ogden_2025	CRC03	PALS1	452	0.5221238938053098	0.4905875325202942
Ogden_2025	CRC03	PARD3	452	0.9336283185840708	2.406062126159668
Ogden_2025	CRC03	PARD6A	452	0.0022123893805309734	0.000874740828294307
Ogden_2025	CRC03	PARD6B	452	0.40707964601769914	0.39587536454200745
Ogden_2025	CRC03	PARD6G	452	0.04424778761061947	0.03188833221793175
Ogden_2025	CRC03	PATJ	452	0.9469026548672567	2.260948896408081
Ogden_2025	CRC03	PRKCI	452	0.7079646017699115	0.8397535681724548
Ogden_2025	CRC04	CLDN1	2678	0.45332337565347275	0.7067450881004333
Ogden_2025	CRC04	CLDN10	2678	0.012696041822255415	0.010489215143024921
Ogden_2025	CRC04	CLDN11	2678	0.0026138909634055266	0.0029427194967865944
Ogden_2025	CRC04	CLDN12	2678	0.2229275578790142	0.2520616054534912
Ogden_2025	CRC04	CLDN14	2678	0.0022404779686333084	8.416094969369847e-13
Ogden_2025	CRC04	CLDN15	2678	0.46415235250186704	0.6423230171203613
Ogden_2025	CRC04	CLDN16	2678	0.1486183719193428	0.18036559224128723
Ogden_2025	CRC04	CLDN17	2678	0.0	0.0
Ogden_2025	CRC04	CLDN18	2678	0.0	0.0
Ogden_2025	CRC04	CLDN19	2678	0.0003734129947722181	0.0002689053362701088
Ogden_2025	CRC04	CLDN2	2678	0.005601194921583271	0.0049578421749174595
Ogden_2025	CRC04	CLDN20	2678	0.043689320388349516	0.042514313012361526
Ogden_2025	CRC04	CLDN22	2678	0.0	0.0
Ogden_2025	CRC04	CLDN23	2678	0.04256908140403286	0.04414454102516174
Ogden_2025	CRC04	CLDN3	2678	0.7445855115758029	1.4273955821990967
Ogden_2025	CRC04	CLDN4	2678	0.7931292008961912	1.604923963546753
Ogden_2025	CRC04	CLDN5	2678	0.0003734129947722181	6.638884098412616e-17
Ogden_2025	CRC04	CLDN6	2678	0.0003734129947722181	0.0002644581254571676
Ogden_2025	CRC04	CLDN7	2678	0.5182972367438387	0.7839462161064148
Ogden_2025	CRC04	CLDN8	2678	0.0003734129947722181	0.00026914500631392
Ogden_2025	CRC04	CLDN9	2678	0.006721433905899925	0.008052599616348743
Ogden_2025	CRC04	CRB3	2678	0.0660941000746826	0.06848019361495972
Ogden_2025	CRC04	F11R	2678	0.28566094100074685	0.3411485552787781
Ogden_2025	CRC04	PALS1	2678	0.22890216579536968	0.26343512535095215
Ogden_2025	CRC04	PARD3	2678	0.7987303958177745	1.5783642530441284
Ogden_2025	CRC04	PARD6A	2678	0.01344286781179985	0.011605845764279366
Ogden_2025	CRC04	PARD6B	2678	0.421209858103062	0.5812564492225647
Ogden_2025	CRC04	PARD6G	2678	0.005227781926811053	0.004498975817114115
Ogden_2025	CRC04	PATJ	2678	0.871545929798357	1.8864456415176392
Ogden_2025	CRC04	PRKCI	2678	0.2871545929798357	0.350028932094574
Ogden_2025	CRC05	CLDN1	654	0.07033639143730887	0.09822051227092743
Ogden_2025	CRC05	CLDN10	654	0.01529051987767584	0.020685790106654167
Ogden_2025	CRC05	CLDN11	654	0.0	0.0
Ogden_2025	CRC05	CLDN12	654	0.39602446483180426	0.6223065853118896
Ogden_2025	CRC05	CLDN14	654	0.0030581039755351682	0.0021850289776921272
Ogden_2025	CRC05	CLDN15	654	0.24617737003058104	0.34634917974472046
Ogden_2025	CRC05	CLDN16	654	0.012232415902140673	0.01571417599916458
Ogden_2025	CRC05	CLDN17	654	0.0	0.0
Ogden_2025	CRC05	CLDN18	654	0.0	0.0
Ogden_2025	CRC05	CLDN19	654	0.0015290519877675841	0.001898195710964501
Ogden_2025	CRC05	CLDN2	654	0.0030581039755351682	0.0026595836970955133
Ogden_2025	CRC05	CLDN20	654	0.016819571865443424	0.01985817961394787
Ogden_2025	CRC05	CLDN22	654	0.0	0.0
Ogden_2025	CRC05	CLDN23	654	0.0045871559633027525	0.006830442231148481
Ogden_2025	CRC05	CLDN3	654	0.5779816513761468	1.0828330516815186
Ogden_2025	CRC05	CLDN4	654	0.7201834862385321	1.530164361000061
Ogden_2025	CRC05	CLDN5	654	0.0	0.0
Ogden_2025	CRC05	CLDN6	654	0.0030581039755351682	0.0037724615540355444
Ogden_2025	CRC05	CLDN7	654	0.3562691131498471	0.5305589437484741
Ogden_2025	CRC05	CLDN8	654	0.0	0.0
Ogden_2025	CRC05	CLDN9	654	0.0015290519877675841	0.0016553144669160247
Ogden_2025	CRC05	CRB3	654	0.013761467889908258	0.016549810767173767
Ogden_2025	CRC05	F11R	654	0.26452599388379205	0.3733890950679779
Ogden_2025	CRC05	PALS1	654	0.25535168195718655	0.3731652796268463
Ogden_2025	CRC05	PARD3	654	0.908256880733945	2.225889205932617
Ogden_2025	CRC05	PARD6A	654	0.0030581039755351682	0.003921978175640106
Ogden_2025	CRC05	PARD6B	654	0.1743119266055046	0.24663984775543213
Ogden_2025	CRC05	PARD6G	654	0.0015290519877675841	6.122804129007312e-17
Ogden_2025	CRC05	PATJ	654	0.8899082568807339	2.0456700325012207
Ogden_2025	CRC05	PRKCI	654	0.3944954128440367	0.5937846899032593
Ogden_2025	CRC06	CLDN1	997	0.2337011033099298	0.31568145751953125
Ogden_2025	CRC06	CLDN10	997	0.009027081243731194	0.0062442561611533165
Ogden_2025	CRC06	CLDN11	997	0.010030090270812437	0.007284820079803467
Ogden_2025	CRC06	CLDN12	997	0.11133400200601805	0.11835206300020218
Ogden_2025	CRC06	CLDN14	997	0.033099297893681046	0.031526852399110794
Ogden_2025	CRC06	CLDN15	997	0.048144433299899696	0.050542257726192474
Ogden_2025	CRC06	CLDN16	997	0.026078234704112337	0.02603382244706154
Ogden_2025	CRC06	CLDN17	997	0.0	0.0
Ogden_2025	CRC06	CLDN18	997	0.23069207622868607	0.3227071166038513
Ogden_2025	CRC06	CLDN19	997	0.0010030090270812437	0.0013382126344367862
Ogden_2025	CRC06	CLDN2	997	0.12537612838515547	0.1592341661453247
Ogden_2025	CRC06	CLDN20	997	0.02106318956870612	0.022990895435214043
Ogden_2025	CRC06	CLDN22	997	0.0	0.0
Ogden_2025	CRC06	CLDN23	997	0.020060180541624874	0.015903301537036896
