cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new
391564	REP-P18-S24	RHGP	True	False	Tumor	NC1	6783.3335	11461	rHGP	Other neoplastic	TRUE	Other tumour cells
391596	REP-P18-S24	RHGP	True	True	Tumor	NC2	8767.474	11515.947	rHGP	Other neoplastic	TRUE	Other tumour cells
391626	REP-P18-S24	RHGP	True	False	Tumor	NC1	4082.5881	13033	rHGP	Other neoplastic	TRUE	Other tumour cells
391632	REP-P18-S24	RHGP	True	False	Tumor	NC2	4612.4546	4811.8184	rHGP	Other neoplastic	TRUE	Other tumour cells
391640	REP-P18-S24	RHGP	True	False	Tumor	NC1	1204.8695	19125.564	rHGP	Other neoplastic	TRUE	Other tumour cells
391646	REP-P18-S24	RHGP	True	False	Tumor	NC1	3960.75	2040.75	rHGP	Other neoplastic	TRUE	Other tumour cells
391671	REP-P18-S24	RHGP	True	False	Tumor	NC1	8883.533	4964.067	rHGP	Other neoplastic	TRUE	Other tumour cells
391686	REP-P18-S24	RHGP	True	False	Tumor	NC1	3454.2	13824.6	rHGP	Other neoplastic	TRUE	Other tumour cells
391699	REP-P18-S24	RHGP	True	False	Tumor	NC2	2414.8	9739.3	rHGP	Other neoplastic	TRUE	Other tumour cells
391740	REP-P18-S24	RHGP	True	True	Tumor	NC2	10100.375	10231.25	rHGP	Other neoplastic	TRUE	Other tumour cells
391741	REP-P18-S24	RHGP	True	False	Tumor	NC1	2727.5557	23996.555	rHGP	Other neoplastic	TRUE	Other tumour cells
391799	REP-P18-S24	RHGP	True	False	Tumor	NC2	5237.2144	23025.215	rHGP	Other neoplastic	TRUE	Other tumour cells
391802	REP-P18-S24	RHGP	True	False	Tumor	NC1	6164.9165	8000.0835	rHGP	Other neoplastic	TRUE	Other tumour cells
391807	REP-P18-S24	RHGP	True	True	Tumor	NC1	9304.8	10966.066	rHGP	Other neoplastic	TRUE	Other tumour cells
391851	REP-P18-S24	RHGP	True	False	Tumor	NC1	3910.476	16470.096	rHGP	Other neoplastic	TRUE	Other tumour cells
391852	REP-P18-S24	RHGP	True	False	Tumor	NC1	983.3	16500.4	rHGP	Other neoplastic	TRUE	Other tumour cells
391871	REP-P18-S24	RHGP	True	False	Tumor	NCγ	2666.8	13769.5	rHGP	Other neoplastic	TRUE	Other tumour cells
391901	REP-P18-S24	RHGP	True	False	Tumor	NC1	1411.8334	19336.166	rHGP	Other neoplastic	TRUE	Other tumour cells
391919	REP-P18-S24	RHGP	True	True	Tumor	NC1	8600.3	11617	rHGP	Other neoplastic	TRUE	Other tumour cells
391932	REP-P18-S24	RHGP	True	False	Tumor	NC1	334.2	16892.6	rHGP	Other neoplastic	TRUE	Other tumour cells
391968	REP-P18-S24	RHGP	True	False	Tumor	NC1	5446.7	13640.8	rHGP	Other neoplastic	TRUE	Other tumour cells
391994	REP-P18-S24	RHGP	True	False	Tumor	NC1	4473.636	14052.454	rHGP	Other neoplastic	TRUE	Other tumour cells
392000	REP-P18-S24	RHGP	True	False	Tumor	NC1	3892.5833	7298.5835	rHGP	Other neoplastic	TRUE	Other tumour cells
392028	REP-P18-S24	RHGP	True	False	Tumor	NCγ	6719.0835	10004.917	rHGP	Other neoplastic	TRUE	Other tumour cells
392061	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3059.6667	21856	rHGP	Other neoplastic	TRUE	Other tumour cells
392072	REP-P18-S24	RHGP	True	False	Tumor	NC1	970.125	17736.375	rHGP	Other neoplastic	TRUE	Other tumour cells
392082	REP-P18-S24	RHGP	True	False	Tumor	NC1	1122.1111	20063	rHGP	Other neoplastic	TRUE	Other tumour cells
392096	REP-P18-S24	RHGP	True	True	Tumor	NC1	9546.066	10943.2	rHGP	Other neoplastic	TRUE	Other tumour cells
392130	REP-P18-S24	RHGP	True	False	Tumor	NC1	653.2105	19762.475	rHGP	Other neoplastic	TRUE	Other tumour cells
392131	REP-P18-S24	RHGP	True	False	Tumor	NC1	8551.272	5792.5454	rHGP	Other neoplastic	TRUE	Other tumour cells
392174	REP-P18-S24	RHGP	True	False	Tumor	NC2	8081.467	12433.866	rHGP	Other neoplastic	TRUE	Other tumour cells
392200	REP-P18-S24	RHGP	True	False	Tumor	NC1	5047.1816	10696.637	rHGP	Other neoplastic	TRUE	Other tumour cells
392220	REP-P18-S24	RHGP	True	False	Tumor	NC1	603.8461	22852.54	rHGP	Other neoplastic	TRUE	Other tumour cells
392275	REP-P18-S24	RHGP	True	False	Tumor	NC1	5000.125	12019.25	rHGP	Other neoplastic	TRUE	Other tumour cells
392296	REP-P18-S24	RHGP	True	False	Tumor	NC1	6513.3335	14073.389	rHGP	Other neoplastic	TRUE	Other tumour cells
392344	REP-P18-S24	RHGP	True	False	Tumor	NC2	2163.625	20349.375	rHGP	Other neoplastic	TRUE	Other tumour cells
392368	REP-P18-S24	RHGP	True	False	Tumor	NC1	4887.1	14806.9	rHGP	Other neoplastic	TRUE	Other tumour cells
392425	REP-P18-S24	RHGP	True	False	Tumor	NC1	5487.3	12507.2	rHGP	Other neoplastic	TRUE	Other tumour cells
392459	REP-P18-S24	RHGP	True	False	Tumor	NC1	1026.3334	17326.166	rHGP	Other neoplastic	TRUE	Other tumour cells
392474	REP-P18-S24	RHGP	True	False	Tumor	NC1	5485.4062	15200.5625	rHGP	Other neoplastic	TRUE	Other tumour cells
392482	REP-P18-S24	RHGP	True	False	Tumor	NC2	2211.5386	3221.5386	rHGP	Other neoplastic	TRUE	Other tumour cells
392501	REP-P18-S24	RHGP	True	False	Tumor	NC1	5346.727	4662.091	rHGP	Other neoplastic	TRUE	Other tumour cells
392537	REP-P18-S24	RHGP	True	False	Tumor	NC1	1562.909	19874.908	rHGP	Other neoplastic	TRUE	Other tumour cells
392568	REP-P18-S24	RHGP	True	False	Tumor	NC2	7794.125	13494.875	rHGP	Other neoplastic	TRUE	Other tumour cells
392583	REP-P18-S24	RHGP	True	False	Tumor	NC1	3894.5557	20107.334	rHGP	Other neoplastic	TRUE	Other tumour cells
392595	REP-P18-S24	RHGP	True	False	Tumor	NC1	1169.75	15708.5	rHGP	Other neoplastic	TRUE	Other tumour cells
392653	REP-P18-S24	RHGP	True	False	Tumor	NC1	5131	9523.091	rHGP	Other neoplastic	TRUE	Other tumour cells
392673	REP-P18-S24	RHGP	True	False	Tumor	NCγ	5738.5386	3301.3076	rHGP	Other neoplastic	TRUE	Other tumour cells
392685	REP-P18-S24	RHGP	True	False	Tumor	NCγ	4710.08	16066.32	rHGP	Other neoplastic	TRUE	Other tumour cells
392729	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3153	17613.908	rHGP	Other neoplastic	TRUE	Other tumour cells
392773	REP-P18-S24	RHGP	True	False	Tumor	NC1	987.913	19759	rHGP	Other neoplastic	TRUE	Other tumour cells
392784	REP-P18-S24	RHGP	True	False	Tumor	NC1	7812.9375	1252.6875	rHGP	Other neoplastic	TRUE	Other tumour cells
392787	REP-P18-S24	RHGP	True	False	Tumor	NC1	5386.75	4500	rHGP	Other neoplastic	TRUE	Other tumour cells
392789	REP-P18-S24	RHGP	True	False	Tumor	NC1	6599	3772.2	rHGP	Other neoplastic	TRUE	Other tumour cells
392857	REP-P18-S24	RHGP	True	False	Tumor	NC1	7508.778	3894.6667	rHGP	Other neoplastic	TRUE	Other tumour cells
392864	REP-P18-S24	RHGP	True	False	Tumor	NC1	3104.077	11356.846	rHGP	Other neoplastic	TRUE	Other tumour cells
392896	REP-P18-S24	RHGP	True	True	Tumor	NC1	9108.091	11888.363	rHGP	Other neoplastic	TRUE	Other tumour cells
393018	REP-P18-S24	RHGP	True	False	Tumor	NC2	2593.4443	16483	rHGP	Other neoplastic	TRUE	Other tumour cells
393041	REP-P18-S24	RHGP	True	False	Tumor	NC1	1286.0667	19512.334	rHGP	Other neoplastic	TRUE	Other tumour cells
393055	REP-P18-S24	RHGP	True	False	Tumor	NC1	1296.1666	16485.166	rHGP	Other neoplastic	TRUE	Other tumour cells
393063	REP-P18-S24	RHGP	True	False	Tumor	NC1	1409.9	19568.4	rHGP	Other neoplastic	TRUE	Other tumour cells
393065	REP-P18-S24	RHGP	True	False	Tumor	NC1	3760.9285	23431.5	rHGP	Other neoplastic	TRUE	Other tumour cells
393077	REP-P18-S24	RHGP	True	False	Tumor	NCγ	6615.5835	14348.667	rHGP	Other neoplastic	TRUE	Other tumour cells
393114	REP-P18-S24	RHGP	True	True	Tumor	NC1	9133.5	11374.429	rHGP	Other neoplastic	TRUE	Other tumour cells
393130	REP-P18-S24	RHGP	True	False	Tumor	NC1	7978.826	12962.131	rHGP	Other neoplastic	TRUE	Other tumour cells
393140	REP-P18-S24	RHGP	True	False	Tumor	NCγ	2359.5557	6581.4443	rHGP	Other neoplastic	TRUE	Other tumour cells
393276	REP-P18-S24	RHGP	True	False	Tumor	NC2	2705.889	17529.111	rHGP	Other neoplastic	TRUE	Other tumour cells
393407	REP-P18-S24	RHGP	True	False	Tumor	NC1	7825	13268.68	rHGP	Other neoplastic	TRUE	Other tumour cells
393560	REP-P18-S24	RHGP	True	False	Tumor	NC2	997.4286	8138.9287	rHGP	Other neoplastic	TRUE	Other tumour cells
393566	REP-P18-S24	RHGP	True	False	Tumor	NC1	235.3125	20942	rHGP	Other neoplastic	TRUE	Other tumour cells
393574	REP-P18-S24	RHGP	True	False	Tumor	NC1	3388.125	17807.25	rHGP	Other neoplastic	TRUE	Other tumour cells
393584	REP-P18-S24	RHGP	True	False	Tumor	NC1	7879.5835	13409.75	rHGP	Other neoplastic	TRUE	Other tumour cells
393586	REP-P18-S24	RHGP	True	False	Tumor	NC2	507.42856	20685.5	rHGP	Other neoplastic	TRUE	Other tumour cells
393626	REP-P18-S24	RHGP	True	False	Tumor	NC1	1743.7084	19722.834	rHGP	Other neoplastic	TRUE	Other tumour cells
393627	REP-P18-S24	RHGP	True	False	Tumor	NC1	630.9524	20819.191	rHGP	Other neoplastic	TRUE	Other tumour cells
393653	REP-P18-S24	RHGP	True	False	Tumor	NC1	2366.1875	19151.125	rHGP	Other neoplastic	TRUE	Other tumour cells
393666	REP-P18-S24	RHGP	True	False	Tumor	NC1	1393.1875	20219.938	rHGP	Other neoplastic	TRUE	Other tumour cells
393689	REP-P18-S24	RHGP	True	False	Tumor	NC1	1538.92	20207.08	rHGP	Other neoplastic	TRUE	Other tumour cells
393721	REP-P18-S24	RHGP	True	False	Tumor	NC1	4286.65	17567.9	rHGP	Other neoplastic	TRUE	Other tumour cells
393728	REP-P18-S24	RHGP	True	False	Tumor	NC1	829.9091	8435.454	rHGP	Other neoplastic	TRUE	Other tumour cells
393743	REP-P18-S24	RHGP	True	False	Tumor	NC1	85.76923	21553.23	rHGP	Other neoplastic	TRUE	Other tumour cells
393745	REP-P18-S24	RHGP	True	False	Tumor	NC1	235.6	21690.7	rHGP	Other neoplastic	TRUE	Other tumour cells
393750	REP-P18-S24	RHGP	True	False	Tumor	NC1	6783.8	2500.9333	rHGP	Other neoplastic	TRUE	Other tumour cells
393760	REP-P18-S24	RHGP	True	False	Tumor	NC1	1949.5	20003.75	rHGP	Other neoplastic	TRUE	Other tumour cells
393800	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3249.5557	18792.555	rHGP	Other neoplastic	TRUE	Other tumour cells
393818	REP-P18-S24	RHGP	True	False	Tumor	NC2	1795.1538	20390.309	rHGP	Other neoplastic	TRUE	Other tumour cells
393823	REP-P18-S24	RHGP	True	False	Tumor	NCγ	1606.5	20600.8	rHGP	Other neoplastic	TRUE	Other tumour cells
393872	REP-P18-S24	RHGP	True	False	Tumor	NCγ	6701.0435	2780.4348	rHGP	Other neoplastic	TRUE	Other tumour cells
393873	REP-P18-S24	RHGP	True	False	Tumor	NC1	661.25	21801.25	rHGP	Other neoplastic	TRUE	Other tumour cells
393929	REP-P18-S24	RHGP	True	False	Tumor	NC1	4913.1904	17745.023	rHGP	Other neoplastic	TRUE	Other tumour cells
393950	REP-P18-S24	RHGP	True	False	Tumor	NC2	2927.524	6673.143	rHGP	Other neoplastic	TRUE	Other tumour cells
393961	REP-P18-S24	RHGP	True	False	Tumor	NC1	3032.0833	6598.0415	rHGP	Other neoplastic	TRUE	Other tumour cells
393972	REP-P18-S24	RHGP	True	False	Tumor	NC1	910.7778	8804.333	rHGP	Other neoplastic	TRUE	Other tumour cells
393989	REP-P18-S24	RHGP	True	False	Tumor	NC2	1068.6666	21906.416	rHGP	Other neoplastic	TRUE	Other tumour cells
394036	REP-P18-S24	RHGP	True	False	Tumor	NC1	2093.4583	21051.416	rHGP	Other neoplastic	TRUE	Other tumour cells
394061	REP-P18-S24	RHGP	True	False	Tumor	NC1	4108.364	5698.1816	rHGP	Other neoplastic	TRUE	Other tumour cells
394105	REP-P18-S24	RHGP	True	False	Tumor	NC1	3362.111	6432	rHGP	Other neoplastic	TRUE	Other tumour cells
394116	REP-P18-S24	RHGP	True	False	Tumor	NC1	4448	5301.125	rHGP	Other neoplastic	TRUE	Other tumour cells
394151	REP-P18-S24	RHGP	True	False	Tumor	NC1	980.5	22693.1	rHGP	Other neoplastic	TRUE	Other tumour cells
394196	REP-P18-S24	RHGP	True	True	Tumor	NC2	6821.2666	16940.334	rHGP	Other neoplastic	TRUE	Other tumour cells
394212	REP-P18-S24	RHGP	True	False	Tumor	NC1	2491.5	21399.834	rHGP	Other neoplastic	TRUE	Other tumour cells
394286	REP-P18-S24	RHGP	True	False	Tumor	NC1	1415.1428	22990.285	rHGP	Other neoplastic	TRUE	Other tumour cells
394345	REP-P18-S24	RHGP	True	False	Tumor	NC1	2687.375	21943.125	rHGP	Other neoplastic	TRUE	Other tumour cells
394349	REP-P18-S24	RHGP	True	False	Tumor	NC2	6559.278	3427.5	rHGP	Other neoplastic	TRUE	Other tumour cells
394350	REP-P18-S24	RHGP	True	False	Tumor	NC1	2454.5908	22106.863	rHGP	Other neoplastic	TRUE	Other tumour cells
394360	REP-P18-S24	RHGP	True	False	Tumor	NC1	867.7692	9133.846	rHGP	Other neoplastic	TRUE	Other tumour cells
394372	REP-P18-S24	RHGP	True	False	Tumor	NC1	1703.1305	22955.13	rHGP	Other neoplastic	TRUE	Other tumour cells
394381	REP-P18-S24	RHGP	True	False	Tumor	NC1	3785.2942	20921.295	rHGP	Other neoplastic	TRUE	Other tumour cells
394388	REP-P18-S24	RHGP	True	False	Tumor	NC1	4242.091	20494.092	rHGP	Other neoplastic	TRUE	Other tumour cells
394394	REP-P18-S24	RHGP	True	False	Tumor	NC1	5468.75	4690.4165	rHGP	Other neoplastic	TRUE	Other tumour cells
394443	REP-P18-S24	RHGP	True	False	Tumor	NC1	4624.36	20276.6	rHGP	Other neoplastic	TRUE	Other tumour cells
394451	REP-P18-S24	RHGP	True	False	Tumor	NCγ	1611.7333	23303.8	rHGP	Other neoplastic	TRUE	Other tumour cells
394481	REP-P18-S24	RHGP	True	False	Tumor	NC2	2214.76	22824.92	rHGP	Other neoplastic	TRUE	Other tumour cells
394505	REP-P18-S24	RHGP	True	False	Tumor	NC1	6641.143	3679.5715	rHGP	Other neoplastic	TRUE	Other tumour cells
394527	REP-P18-S24	RHGP	True	False	Tumor	NC1	4991.5	5197.125	rHGP	Other neoplastic	TRUE	Other tumour cells
394560	REP-P18-S24	RHGP	True	False	Tumor	NC1	4858	5354	rHGP	Other neoplastic	TRUE	Other tumour cells
394571	REP-P18-S24	RHGP	True	False	Tumor	NC2	1193.625	8919.75	rHGP	Other neoplastic	TRUE	Other tumour cells
394576	REP-P18-S24	RHGP	True	False	Tumor	NC1	4338.316	20970.264	rHGP	Other neoplastic	TRUE	Other tumour cells
394584	REP-P18-S24	RHGP	True	False	Tumor	NC1	3886.1904	21467.523	rHGP	Other neoplastic	TRUE	Other tumour cells
394588	REP-P18-S24	RHGP	True	False	Tumor	NC1	3217	22133.174	rHGP	Other neoplastic	TRUE	Other tumour cells
394607	REP-P18-S24	RHGP	True	False	Tumor	NC1	1570.6875	23853.812	rHGP	Other neoplastic	TRUE	Other tumour cells
394654	REP-P18-S24	RHGP	True	False	Tumor	NC1	2646.875	22902.688	rHGP	Other neoplastic	TRUE	Other tumour cells
394677	REP-P18-S24	RHGP	True	False	Tumor	NC1	2627.9	22999.4	rHGP	Other neoplastic	TRUE	Other tumour cells
394693	REP-P18-S24	RHGP	True	False	Tumor	NC1	6886.0586	3498.1177	rHGP	Other neoplastic	TRUE	Other tumour cells
394726	REP-P18-S24	RHGP	True	False	Tumor	NC1	2452.2222	534	rHGP	Other neoplastic	TRUE	Other tumour cells
394736	REP-P18-S24	RHGP	True	False	Tumor	NC1	3488.5386	22446.924	rHGP	Other neoplastic	TRUE	Other tumour cells
394758	REP-P18-S24	RHGP	True	False	Tumor	NC2	2182.2222	23808.223	rHGP	Other neoplastic	TRUE	Other tumour cells
394816	REP-P18-S24	RHGP	True	False	Tumor	NCγ	7139.1665	3275.5	rHGP	Other neoplastic	TRUE	Other tumour cells
394871	REP-P18-S24	RHGP	True	False	Tumor	NC2	2536.3076	23774.46	rHGP	Other neoplastic	TRUE	Other tumour cells
394872	REP-P18-S24	RHGP	True	False	Tumor	NC1	4590.8	5912	rHGP	Other neoplastic	TRUE	Other tumour cells
394909	REP-P18-S24	RHGP	True	False	Tumor	NC1	4172.9	22516.4	rHGP	Other neoplastic	TRUE	Other tumour cells
394918	REP-P18-S24	RHGP	True	False	Tumor	NC1	4988.0713	21729.143	rHGP	Other neoplastic	TRUE	Other tumour cells
395005	REP-P18-S24	RHGP	True	False	Tumor	NC1	2713.625	7828.1875	rHGP	Other neoplastic	TRUE	Other tumour cells
395049	REP-P18-S24	RHGP	True	False	Tumor	NC1	3101.375	7523.625	rHGP	Other neoplastic	TRUE	Other tumour cells
395175	REP-P18-S24	RHGP	True	False	Tumor	NC1	5183.636	22796.182	rHGP	Other neoplastic	TRUE	Other tumour cells
395201	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3781.7	24167.95	rHGP	Other neoplastic	TRUE	Other tumour cells
395238	REP-P18-S24	RHGP	True	False	Tumor	NC1	4831.778	5941.3335	rHGP	Other neoplastic	TRUE	Other tumour cells
395260	REP-P18-S24	RHGP	True	False	Tumor	NCγ	7387.1	3459.7	rHGP	Other neoplastic	TRUE	Other tumour cells
395294	REP-P18-S24	RHGP	True	False	Tumor	NC1	3301.1	7491.4	rHGP	Other neoplastic	TRUE	Other tumour cells
395305	REP-P18-S24	RHGP	True	False	Tumor	NC1	6155.1875	4626.9375	rHGP	Other neoplastic	TRUE	Other tumour cells
395327	REP-P18-S24	RHGP	True	False	Tumor	NCγ	7034.9	3746.6	rHGP	Other neoplastic	TRUE	Other tumour cells
395338	REP-P18-S24	RHGP	True	False	Tumor	NC1	5591.048	5446	rHGP	Other neoplastic	TRUE	Other tumour cells
395837	REP-P18-S24	RHGP	True	False	Tumor	NC1	3101.5557	169	rHGP	Other neoplastic	TRUE	Other tumour cells
396005	REP-P18-S24	RHGP	True	False	Tumor	NCγ	2781.1365	8581.091	rHGP	Other neoplastic	TRUE	Other tumour cells
396027	REP-P18-S24	RHGP	True	False	Tumor	NC1	3736.8333	7666.8335	rHGP	Other neoplastic	TRUE	Other tumour cells
396127	REP-P18-S24	RHGP	True	False	Tumor	NC1	4536.7393	6895.5654	rHGP	Other neoplastic	TRUE	Other tumour cells
396227	REP-P18-S24	RHGP	True	False	Tumor	NC1	3223.8462	8326.5	rHGP	Other neoplastic	TRUE	Other tumour cells
396482	REP-P18-S24	RHGP	True	False	Tumor	NC2	2571.6155	9174.846	rHGP	Other neoplastic	TRUE	Other tumour cells
396493	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3736.3333	7941.5557	rHGP	Other neoplastic	TRUE	Other tumour cells
396527	REP-P18-S24	RHGP	True	False	Tumor	NC1	7863.273	3866.9092	rHGP	Other neoplastic	TRUE	Other tumour cells
396715	REP-P18-S24	RHGP	True	False	Tumor	NC1	7743.6	4194.2	rHGP	Other neoplastic	TRUE	Other tumour cells
396727	REP-P18-S24	RHGP	True	False	Tumor	NC2	2458.5	9463.375	rHGP	Other neoplastic	TRUE	Other tumour cells
396771	REP-P18-S24	RHGP	True	False	Tumor	NC1	7089.778	4857.3335	rHGP	Other neoplastic	TRUE	Other tumour cells
396784	REP-P18-S24	RHGP	True	False	Tumor	NC1	4462.7646	14504.823	rHGP	Other neoplastic	TRUE	Other tumour cells
396795	REP-P18-S24	RHGP	True	False	Tumor	NC1	502.2	11055.4	rHGP	Other neoplastic	TRUE	Other tumour cells
396802	REP-P18-S24	RHGP	True	False	Tumor	NCγ	6950.5	4389.25	rHGP	Other neoplastic	TRUE	Other tumour cells
396825	REP-P18-S24	RHGP	True	False	Tumor	NC1	3059.9412	436.41177	rHGP	Other neoplastic	TRUE	Other tumour cells
396837	REP-P18-S24	RHGP	True	False	Tumor	NC1	3042.2	2226.7	rHGP	Other neoplastic	TRUE	Other tumour cells
396841	REP-P18-S24	RHGP	True	False	Tumor	NC1	163.89473	21831.053	rHGP	Other neoplastic	TRUE	Other tumour cells
396856	REP-P18-S24	RHGP	True	True	Tumor	NC1	9634.423	10876.692	rHGP	Other neoplastic	TRUE	Other tumour cells
396859	REP-P18-S24	RHGP	True	False	Tumor	NCγ	993.1667	11792.333	rHGP	Other neoplastic	TRUE	Other tumour cells
396860	REP-P18-S24	RHGP	True	False	Tumor	NC1	846.5	11195.8	rHGP	Other neoplastic	TRUE	Other tumour cells
396871	REP-P18-S24	RHGP	True	False	Tumor	NC1	3918.4119	8095.294	rHGP	Other neoplastic	TRUE	Other tumour cells
396875	REP-P18-S24	RHGP	True	False	Tumor	NC1	5568	12797.917	rHGP	Other neoplastic	TRUE	Other tumour cells
396877	REP-P18-S24	RHGP	True	False	Tumor	NC2	181.5	22902.955	rHGP	Other neoplastic	TRUE	Other tumour cells
396882	REP-P18-S24	RHGP	True	False	Tumor	NC2	1403.5	10665	rHGP	Other neoplastic	TRUE	Other tumour cells
396885	REP-P18-S24	RHGP	True	False	Tumor	NC1	1028.3572	7603.7144	rHGP	Other neoplastic	TRUE	Other tumour cells
396892	REP-P18-S24	RHGP	True	False	Tumor	NCγ	6152	4779.2144	rHGP	Other neoplastic	TRUE	Other tumour cells
396901	REP-P18-S24	RHGP	True	False	Tumor	NC1	3712.7036	11690.814	rHGP	Other neoplastic	TRUE	Other tumour cells
396906	REP-P18-S24	RHGP	True	False	Tumor	NC1	3944.8572	12329.096	rHGP	Other neoplastic	TRUE	Other tumour cells
396919	REP-P18-S24	RHGP	True	False	Tumor	NC2	2392.889	16616.195	rHGP	Other neoplastic	TRUE	Other tumour cells
396923	REP-P18-S24	RHGP	True	False	Tumor	NC1	2391.7273	17466.363	rHGP	Other neoplastic	TRUE	Other tumour cells
396931	REP-P18-S24	RHGP	True	False	Tumor	NC1	2657.5334	18124.732	rHGP	Other neoplastic	TRUE	Other tumour cells
396948	REP-P18-S24	RHGP	True	False	Tumor	NC1	1912.6154	1376.2307	rHGP	Other neoplastic	TRUE	Other tumour cells
397007	REP-P18-S24	RHGP	True	False	Tumor	NC1	4834.636	4853.9546	rHGP	Other neoplastic	TRUE	Other tumour cells
397009	REP-P18-S24	RHGP	True	False	Tumor	NC1	2492	5340.5454	rHGP	Other neoplastic	TRUE	Other tumour cells
397018	REP-P18-S24	RHGP	True	False	Tumor	NC1	3790.0527	7782.1055	rHGP	Other neoplastic	TRUE	Other tumour cells
397019	REP-P18-S24	RHGP	True	False	Tumor	NC1	7173.25	4481.5	rHGP	Other neoplastic	TRUE	Other tumour cells
397022	REP-P18-S24	RHGP	True	False	Tumor	NC2	7577.25	4762.625	rHGP	Other neoplastic	TRUE	Other tumour cells
397029	REP-P18-S24	RHGP	True	False	Tumor	NC1	234.83333	16446.611	rHGP	Other neoplastic	TRUE	Other tumour cells
397032	REP-P18-S24	RHGP	True	False	Tumor	NC1	763.9286	17857.285	rHGP	Other neoplastic	TRUE	Other tumour cells
397037	REP-P18-S24	RHGP	True	False	Tumor	NC1	1429.3158	19885.316	rHGP	Other neoplastic	TRUE	Other tumour cells
397056	REP-P18-S24	RHGP	True	False	Tumor	NCγ	4143.222	21970	rHGP	Other neoplastic	TRUE	Other tumour cells
397063	REP-P18-S24	RHGP	True	False	Tumor	NCγ	3511.818	24050.092	rHGP	Other neoplastic	TRUE	Other tumour cells
397100	REP-P18-S24	RHGP	True	False	Tumor	NC1	6691	9903.889	rHGP	Other neoplastic	TRUE	Other tumour cells
397116	REP-P18-S24	RHGP	True	False	Tumor	NC2	3701.25	8674.833	rHGP	Other neoplastic	TRUE	Other tumour cells
397166	REP-P18-S24	RHGP	True	False	Tumor	NC1	2784.2778	22423.389	rHGP	Other neoplastic	TRUE	Other tumour cells
397182	REP-P18-S24	RHGP	True	False	Tumor	NC1	6176.3335	13177.381	rHGP	Other neoplastic	TRUE	Other tumour cells
397193	REP-P18-S24	RHGP	True	False	Tumor	NC2	6243.6665	4299.778	rHGP	Other neoplastic	TRUE	Other tumour cells
397195	REP-P18-S24	RHGP	True	False	Tumor	NC2	1277.4546	10424.091	rHGP	Other neoplastic	TRUE	Other tumour cells
397198	REP-P18-S24	RHGP	True	False	Tumor	NCγ	8510.571	8027	rHGP	Other neoplastic	TRUE	Other tumour cells
397216	REP-P18-S24	RHGP	True	False	Tumor	NC1	4499.5454	7771.4546	rHGP	Other neoplastic	TRUE	Other tumour cells
397224	REP-P18-S24	RHGP	True	False	Tumor	NC1	6197.375	6402.25	rHGP	Other neoplastic	TRUE	Other tumour cells
397232	REP-P18-S24	RHGP	True	False	Tumor	NC1	2674.8125	5963.125	rHGP	Other neoplastic	TRUE	Other tumour cells
397235	REP-P18-S24	RHGP	True	False	Tumor	NC2	3321.238	14148.619	rHGP	Other neoplastic	TRUE	Other tumour cells
397240	REP-P18-S24	RHGP	True	False	Tumor	NC2	220.04546	21359.408	rHGP	Other neoplastic	TRUE	Other tumour cells
397250	REP-P18-S24	RHGP	True	False	Tumor	NC1	7072.3335	4164.222	rHGP	Other neoplastic	TRUE	Other tumour cells
397253	REP-P18-S24	RHGP	True	False	Tumor	NC2	1952.8182	15763.818	rHGP	Other neoplastic	TRUE	Other tumour cells
397255	REP-P18-S24	RHGP	True	False	Tumor	NC1	7439.364	704.0606	rHGP	Other neoplastic	TRUE	Other tumour cells
397259	REP-P18-S24	RHGP	True	False	Tumor	NCγ	5874	9230.167	rHGP	Other neoplastic	TRUE	Other tumour cells
397279	REP-P18-S24	RHGP	True	False	Tumor	NC1	1594.0526	23398.684	rHGP	Other neoplastic	TRUE	Other tumour cells
397284	REP-P18-S24	RHGP	True	False	Tumor	NC1	1487.0769	11543.77	rHGP	Other neoplastic	TRUE	Other tumour cells
397287	REP-P18-S24	RHGP	True	False	Tumor	NC2	2200.5557	9313.223	rHGP	Other neoplastic	TRUE	Other tumour cells
397288	REP-P18-S24	RHGP	True	False	Tumor	NC1	3153	3723.0588	rHGP	Other neoplastic	TRUE	Other tumour cells
397312	REP-P18-S24	RHGP	True	False	Tumor	NC1	1598.5	12301.3125	rHGP	Other neoplastic	TRUE	Other tumour cells
397345	REP-P18-S24	RHGP	True	False	Tumor	NC1	9027.917	5986.5	rHGP	Other neoplastic	TRUE	Other tumour cells
397354	REP-P18-S24	RHGP	True	False	Tumor	NC1	939.86664	22093.268	rHGP	Other neoplastic	TRUE	Other tumour cells
397364	REP-P18-S24	RHGP	True	False	Tumor	NCγ	1300.1111	22381.277	rHGP	Other neoplastic	TRUE	Other tumour cells
397375	REP-P18-S24	RHGP	True	False	Tumor	NC1	3421.111	6341.5	rHGP	Other neoplastic	TRUE	Other tumour cells
397379	REP-P18-S24	RHGP	True	False	Tumor	NC1	4006.5	2783.2	rHGP	Other neoplastic	TRUE	Other tumour cells
