cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new	in_display_window
385041	REP-P18-S24	RHGP	True	False	Tumor	NC3	538.03845	16398.154	rHGP	NC3	True	NC3	True
385066	REP-P18-S24	RHGP	True	False	Tumor	NC3	6327.0	8773.25	rHGP	NC3	True	NC3	True
385089	REP-P18-S24	RHGP	True	False	Tumor	NC3	9985.6	6539.7	rHGP	NC3	True	NC3	False
385103	REP-P18-S24	RHGP	True	False	Tumor	NC3	5196.8887	8725.889	rHGP	NC3	True	NC3	True
385109	REP-P18-S24	RHGP	True	False	Tumor	NC3	2992.7856	7217.357	rHGP	NC3	True	NC3	False
385135	REP-P18-S24	RHGP	True	False	Tumor	NC3	3194.5652	24585.39	rHGP	NC3	True	NC3	False
385142	REP-P18-S24	RHGP	True	False	Tumor	NC3	4841.125	11577.25	rHGP	NC3	True	NC3	True
385157	REP-P18-S24	RHGP	True	False	Tumor	NC3	5528.933	11064.8	rHGP	NC3	True	NC3	True
385162	REP-P18-S24	RHGP	True	False	Tumor	NC3	7811.4346	12936.913	rHGP	NC3	True	NC3	True
385176	REP-P18-S24	RHGP	True	False	Tumor	NC3	3214.05	23854.0	rHGP	NC3	True	NC3	False
385178	REP-P18-S24	RHGP	True	False	Tumor	NC3	4841.25	3375.0	rHGP	NC3	True	NC3	False
385193	REP-P18-S24	RHGP	True	False	Tumor	NC3	6322.0586	10945.235	rHGP	NC3	True	NC3	True
385203	REP-P18-S24	RHGP	True	False	Tumor	NC3	3508.087	23130.912	rHGP	NC3	True	NC3	False
385207	REP-P18-S24	RHGP	True	False	Tumor	NC3	10182.333	6765.3887	rHGP	NC3	True	NC3	False
385218	REP-P18-S24	RHGP	True	False	Tumor	NC3	8947.667	7971.8887	rHGP	NC3	True	NC3	True
385219	REP-P18-S24	RHGP	True	False	Tumor	NC3	7743.625	4818.875	rHGP	NC3	True	NC3	False
385223	REP-P18-S24	RHGP	True	False	Tumor	NC3	4095.3125	17253.188	rHGP	NC3	True	NC3	True
385225	REP-P18-S24	RHGP	True	False	Tumor	NC3	2357.389	12293.0	rHGP	NC3	True	NC3	True
385233	REP-P18-S24	RHGP	True	False	Tumor	NC3	4109.6665	11374.417	rHGP	NC3	True	NC3	True
385236	REP-P18-S24	RHGP	True	False	Tumor	NC3	7775.353	11730.706	rHGP	NC3	True	NC3	True
385264	REP-P18-S24	RHGP	True	False	Tumor	NC3	9939.125	7056.375	rHGP	NC3	True	NC3	False
385274	REP-P18-S24	RHGP	True	False	Tumor	NC3	3683.45	6981.05	rHGP	NC3	True	NC3	False
385279	REP-P18-S24	RHGP	True	False	Tumor	NC3	2444.5806	19253.451	rHGP	NC3	True	NC3	True
385285	REP-P18-S24	RHGP	True	False	Tumor	NC3	631.7692	16460.46	rHGP	NC3	True	NC3	True
385287	REP-P18-S24	RHGP	True	False	Tumor	NC3	347.3158	16775.475	rHGP	NC3	True	NC3	True
385302	REP-P18-S24	RHGP	True	False	Tumor	NC3	3807.1	14398.75	rHGP	NC3	True	NC3	True
385314	REP-P18-S24	RHGP	True	False	Tumor	NC3	1096.6154	19428.076	rHGP	NC3	True	NC3	True
385322	REP-P18-S24	RHGP	True	False	Tumor	NC3	335.69232	17460.46	rHGP	NC3	True	NC3	True
385327	REP-P18-S24	RHGP	True	False	Tumor	NC3	5999.0415	7695.0415	rHGP	NC3	True	NC3	False
385328	REP-P18-S24	RHGP	True	False	Tumor	NC3	6652.0	12661.333	rHGP	NC3	True	NC3	True
385334	REP-P18-S24	RHGP	True	False	Tumor	NC3	3130.7	11576.6	rHGP	NC3	True	NC3	True
385337	REP-P18-S24	RHGP	True	False	Tumor	NC3	4819.6177	17796.234	rHGP	NC3	True	NC3	True
385348	REP-P18-S24	RHGP	True	True	Tumor	NC3	6289.5	16911.916	rHGP	NC3	True	NC3	True
385357	REP-P18-S24	RHGP	True	False	Tumor	NC3	9859.375	4453.375	rHGP	NC3	True	NC3	False
385379	REP-P18-S24	RHGP	True	False	Tumor	NC3	6363.4	6473.6665	rHGP	NC3	True	NC3	False
385391	REP-P18-S24	RHGP	True	False	Tumor	NC3	7543.2383	10549.0	rHGP	NC3	True	NC3	True
385404	REP-P18-S24	RHGP	True	False	Tumor	NC3	5481.5293	8542.706	rHGP	NC3	True	NC3	True
385410	REP-P18-S24	RHGP	True	False	Tumor	NC3	7961.769	1294.1538	rHGP	NC3	True	NC3	False
385415	REP-P18-S24	RHGP	True	False	Tumor	NC3	8564.25	3388.625	rHGP	NC3	True	NC3	False
385424	REP-P18-S24	RHGP	True	False	Tumor	NC3	4980.0	16397.422	rHGP	NC3	True	NC3	True
385435	REP-P18-S24	RHGP	True	False	Tumor	NC3	5008.5	8461.125	rHGP	NC3	True	NC3	True
385441	REP-P18-S24	RHGP	True	False	Tumor	NC3	4763.857	12317.333	rHGP	NC3	True	NC3	True
385447	REP-P18-S24	RHGP	True	False	Tumor	NC3	522.6	16527.1	rHGP	NC3	True	NC3	True
385450	REP-P18-S24	RHGP	True	False	Tumor	NC3	7830.6665	4714.778	rHGP	NC3	True	NC3	False
385457	REP-P18-S24	RHGP	True	False	Tumor	NC3	2383.3333	21585.152	rHGP	NC3	True	NC3	False
385459	REP-P18-S24	RHGP	True	False	Tumor	NC3	8377.904	12992.477	rHGP	NC3	True	NC3	True
385465	REP-P18-S24	RHGP	True	False	Tumor	NC3	7137.769	12634.77	rHGP	NC3	True	NC3	True
385493	REP-P18-S24	RHGP	True	False	Tumor	NC3	7170.7646	13370.471	rHGP	NC3	True	NC3	True
385495	REP-P18-S24	RHGP	True	False	Tumor	NC3	3914.5	2573.75	rHGP	NC3	True	NC3	False
385503	REP-P18-S24	RHGP	True	False	Tumor	NC3	400.64285	13677.214	rHGP	NC3	True	NC3	True
385531	REP-P18-S24	RHGP	True	True	Tumor	NC3	5328.154	16852.846	rHGP	NC3	True	NC3	True
385543	REP-P18-S24	RHGP	True	False	Tumor	NC3	7532.875	12543.5	rHGP	NC3	True	NC3	True
385574	REP-P18-S24	RHGP	True	False	Tumor	NC3	5298.875	15893.75	rHGP	NC3	True	NC3	True
385586	REP-P18-S24	RHGP	True	False	Tumor	NC3	5904.75	11266.625	rHGP	NC3	True	NC3	True
385593	REP-P18-S24	RHGP	True	False	Tumor	NC3	2766.32	18108.08	rHGP	NC3	True	NC3	True
385630	REP-P18-S24	RHGP	True	False	Tumor	NC3	1394.4166	15825.333	rHGP	NC3	True	NC3	True
385642	REP-P18-S24	RHGP	True	False	Tumor	NC3	364.62857	16492.97	rHGP	NC3	True	NC3	True
385644	REP-P18-S24	RHGP	True	False	Tumor	NC3	4938.0586	14556.588	rHGP	NC3	True	NC3	True
385654	REP-P18-S24	RHGP	True	False	Tumor	NC3	10390.9	6094.8	rHGP	NC3	True	NC3	False
385657	REP-P18-S24	RHGP	True	False	Tumor	NC3	2093.4	8544.8	rHGP	NC3	True	NC3	True
385664	REP-P18-S24	RHGP	True	False	Tumor	NC3	2982.423	10798.192	rHGP	NC3	True	NC3	True
385665	REP-P18-S24	RHGP	True	False	Tumor	NC3	3987.2778	7053.222	rHGP	NC3	True	NC3	False
385670	REP-P18-S24	RHGP	True	False	Tumor	NC3	3604.6667	6287.4	rHGP	NC3	True	NC3	False
385684	REP-P18-S24	RHGP	True	False	Tumor	NC3	7965.3335	8865.111	rHGP	NC3	True	NC3	True
385719	REP-P18-S24	RHGP	True	False	Tumor	NC3	5574.737	11638.158	rHGP	NC3	True	NC3	True
385755	REP-P18-S24	RHGP	True	False	Tumor	NC3	4933.2	10737.4	rHGP	NC3	True	NC3	True
385756	REP-P18-S24	RHGP	True	False	Tumor	NC3	3171.75	21315.584	rHGP	NC3	True	NC3	False
385766	REP-P18-S24	RHGP	True	False	Tumor	NC3	7358.4546	4254.364	rHGP	NC3	True	NC3	False
385805	REP-P18-S24	RHGP	True	False	Tumor	NC3	1549.0667	15565.467	rHGP	NC3	True	NC3	True
385816	REP-P18-S24	RHGP	True	False	Tumor	NC3	3622.125	16392.125	rHGP	NC3	True	NC3	True
385831	REP-P18-S24	RHGP	True	False	Tumor	NC3	3162.0	16725.143	rHGP	NC3	True	NC3	True
385841	REP-P18-S24	RHGP	True	False	Tumor	NC3	7284.5386	10057.538	rHGP	NC3	True	NC3	True
385846	REP-P18-S24	RHGP	True	False	Tumor	NC3	2028.9375	21201.375	rHGP	NC3	True	NC3	False
385849	REP-P18-S24	RHGP	True	False	Tumor	NC3	304.54544	20632.0	rHGP	NC3	True	NC3	True
385862	REP-P18-S24	RHGP	True	False	Tumor	NC3	9181.417	3826.1667	rHGP	NC3	True	NC3	False
385866	REP-P18-S24	RHGP	True	False	Tumor	NC3	5024.9473	15991.053	rHGP	NC3	True	NC3	True
385876	REP-P18-S24	RHGP	True	False	Tumor	NC3	6883.273	8282.454	rHGP	NC3	True	NC3	True
385887	REP-P18-S24	RHGP	True	False	Tumor	NC3	3175.6667	8099.5835	rHGP	NC3	True	NC3	True
385897	REP-P18-S24	RHGP	True	False	Tumor	NC3	3088.75	14171.844	rHGP	NC3	True	NC3	True
385910	REP-P18-S24	RHGP	True	False	Tumor	NC3	7617.6787	13835.5	rHGP	NC3	True	NC3	True
385912	REP-P18-S24	RHGP	True	False	Tumor	NC3	2433.6	14179.2	rHGP	NC3	True	NC3	True
385952	REP-P18-S24	RHGP	True	False	Tumor	NC3	7388.6	9968.1	rHGP	NC3	True	NC3	True
385961	REP-P18-S24	RHGP	True	True	Tumor	NC3	9777.454	7681.727	rHGP	NC3	True	NC3	False
385989	REP-P18-S24	RHGP	True	False	Tumor	NC3	5098.846	6764.4614	rHGP	NC3	True	NC3	False
385990	REP-P18-S24	RHGP	True	False	Tumor	NC3	9007.846	7043.385	rHGP	NC3	True	NC3	False
385993	REP-P18-S24	RHGP	True	False	Tumor	NC3	2052.125	13915.6875	rHGP	NC3	True	NC3	True
385994	REP-P18-S24	RHGP	True	False	Tumor	NC3	5808.2	11281.8	rHGP	NC3	True	NC3	True
386028	REP-P18-S24	RHGP	True	False	Tumor	NC3	1177.0	21856.455	rHGP	NC3	True	NC3	False
386046	REP-P18-S24	RHGP	True	False	Tumor	NC3	9972.25	3835.4167	rHGP	NC3	True	NC3	False
386047	REP-P18-S24	RHGP	True	False	Tumor	NC3	5604.615	14070.385	rHGP	NC3	True	NC3	True
386078	REP-P18-S24	RHGP	True	False	Tumor	NC3	7826.222	12704.944	rHGP	NC3	True	NC3	True
386091	REP-P18-S24	RHGP	True	False	Tumor	NC3	7978.875	3490.875	rHGP	NC3	True	NC3	False
386121	REP-P18-S24	RHGP	True	False	Tumor	NC3	292.8889	14785.0	rHGP	NC3	True	NC3	True
386134	REP-P18-S24	RHGP	True	False	Tumor	NC3	8173.0835	11362.833	rHGP	NC3	True	NC3	True
386163	REP-P18-S24	RHGP	True	False	Tumor	NC3	11090.6875	6424.3125	rHGP	NC3	True	NC3	False
386189	REP-P18-S24	RHGP	True	False	Tumor	NC3	6855.909	13727.363	rHGP	NC3	True	NC3	True
386196	REP-P18-S24	RHGP	True	False	Tumor	NC3	1983.5	15593.5	rHGP	NC3	True	NC3	True
386200	REP-P18-S24	RHGP	True	True	Tumor	NC3	6413.6816	14931.137	rHGP	NC3	True	NC3	True
386214	REP-P18-S24	RHGP	True	False	Tumor	NC3	2383.5	6255.75	rHGP	NC3	True	NC3	False
386221	REP-P18-S24	RHGP	True	False	Tumor	NC3	474.1	15890.8	rHGP	NC3	True	NC3	True
386229	REP-P18-S24	RHGP	True	False	Tumor	NC3	2150.4546	5935.1816	rHGP	NC3	True	NC3	False
386237	REP-P18-S24	RHGP	True	False	Tumor	NC3	1076.6451	18908.322	rHGP	NC3	True	NC3	True
386238	REP-P18-S24	RHGP	True	False	Tumor	NC3	5572.3076	15012.308	rHGP	NC3	True	NC3	True
386249	REP-P18-S24	RHGP	True	False	Tumor	NC3	3860.3635	6947.136	rHGP	NC3	True	NC3	False
386288	REP-P18-S24	RHGP	True	False	Tumor	NC3	3914.889	4549.222	rHGP	NC3	True	NC3	False
386296	REP-P18-S24	RHGP	True	False	Tumor	NC3	6895.2	10694.6	rHGP	NC3	True	NC3	True
386302	REP-P18-S24	RHGP	True	False	Tumor	NC3	7506.846	11614.385	rHGP	NC3	True	NC3	True
386312	REP-P18-S24	RHGP	True	False	Tumor	NC3	6653.7646	10357.177	rHGP	NC3	True	NC3	True
386323	REP-P18-S24	RHGP	True	False	Tumor	NC3	4488.136	4237.591	rHGP	NC3	True	NC3	False
386390	REP-P18-S24	RHGP	True	False	Tumor	NC3	116.38461	16619.154	rHGP	NC3	True	NC3	True
386403	REP-P18-S24	RHGP	True	False	Tumor	NC3	4852.5	12255.643	rHGP	NC3	True	NC3	True
386458	REP-P18-S24	RHGP	True	False	Tumor	NC3	4565.778	8794.0	rHGP	NC3	True	NC3	True
386468	REP-P18-S24	RHGP	True	False	Tumor	NC3	6747.5454	8475.0	rHGP	NC3	True	NC3	True
386496	REP-P18-S24	RHGP	True	False	Tumor	NC3	4861.8823	11901.588	rHGP	NC3	True	NC3	True
386500	REP-P18-S24	RHGP	True	True	Tumor	NC3	5961.2	15159.533	rHGP	NC3	True	NC3	True
386511	REP-P18-S24	RHGP	True	False	Tumor	NC3	2683.7856	17202.0	rHGP	NC3	True	NC3	True
386516	REP-P18-S24	RHGP	True	False	Tumor	NC3	2657.4	9444.333	rHGP	NC3	True	NC3	True
386517	REP-P18-S24	RHGP	True	False	Tumor	NC3	10263.429	6857.3335	rHGP	NC3	True	NC3	False
386522	REP-P18-S24	RHGP	True	False	Tumor	NC3	7463.9	12722.5	rHGP	NC3	True	NC3	True
386523	REP-P18-S24	RHGP	True	False	Tumor	NC3	2659.4	11319.2	rHGP	NC3	True	NC3	True
386525	REP-P18-S24	RHGP	True	False	Tumor	NC3	3248.2727	15482.0	rHGP	NC3	True	NC3	True
386538	REP-P18-S24	RHGP	True	False	Tumor	NC3	4094.0	16619.834	rHGP	NC3	True	NC3	True
386541	REP-P18-S24	RHGP	True	False	Tumor	NC3	10637.375	7049.6875	rHGP	NC3	True	NC3	False
386542	REP-P18-S24	RHGP	True	False	Tumor	NC3	1484.0667	19370.867	rHGP	NC3	True	NC3	True
386545	REP-P18-S24	RHGP	True	False	Tumor	NC3	3282.7827	14298.174	rHGP	NC3	True	NC3	True
386557	REP-P18-S24	RHGP	True	False	Tumor	NC3	6018.4443	12569.0	rHGP	NC3	True	NC3	True
386562	REP-P18-S24	RHGP	True	False	Tumor	NC3	6316.375	5974.75	rHGP	NC3	True	NC3	False
386563	REP-P18-S24	RHGP	True	False	Tumor	NC3	3091.125	5078.5	rHGP	NC3	True	NC3	False
386572	REP-P18-S24	RHGP	True	False	Tumor	NC3	4788.0	22079.572	rHGP	NC3	True	NC3	False
386574	REP-P18-S24	RHGP	True	False	Tumor	NC3	7232.6665	3572.889	rHGP	NC3	True	NC3	False
386575	REP-P18-S24	RHGP	True	False	Tumor	NC3	6636.5864	11132.862	rHGP	NC3	True	NC3	True
386576	REP-P18-S24	RHGP	True	False	Tumor	NC3	5712.3335	11053.096	rHGP	NC3	True	NC3	True
386577	REP-P18-S24	RHGP	True	False	Tumor	NC3	2504.625	17769.125	rHGP	NC3	True	NC3	True
386581	REP-P18-S24	RHGP	True	False	Tumor	NC3	8191.0	12354.071	rHGP	NC3	True	NC3	True
386605	REP-P18-S24	RHGP	True	False	Tumor	NC3	2416.3845	22461.154	rHGP	NC3	True	NC3	False
386623	REP-P18-S24	RHGP	True	False	Tumor	NC3	3857.2727	15846.909	rHGP	NC3	True	NC3	True
386628	REP-P18-S24	RHGP	True	False	Tumor	NC3	2147.3635	22709.273	rHGP	NC3	True	NC3	False
386630	REP-P18-S24	RHGP	True	False	Tumor	NC3	6530.467	11242.533	rHGP	NC3	True	NC3	True
386635	REP-P18-S24	RHGP	True	False	Tumor	NC3	2104.484	12314.032	rHGP	NC3	True	NC3	True
386638	REP-P18-S24	RHGP	True	False	Tumor	NC3	2656.65	17301.6	rHGP	NC3	True	NC3	True
386640	REP-P18-S24	RHGP	True	False	Tumor	NC3	1904.5555	13813.223	rHGP	NC3	True	NC3	True
386655	REP-P18-S24	RHGP	True	False	Tumor	NC3	10327.909	7541.0	rHGP	NC3	True	NC3	False
386696	REP-P18-S24	RHGP	True	True	Tumor	NC3	6027.316	15232.474	rHGP	NC3	True	NC3	True
386703	REP-P18-S24	RHGP	True	False	Tumor	NC3	767.7778	22204.223	rHGP	NC3	True	NC3	False
386707	REP-P18-S24	RHGP	True	False	Tumor	NC3	2085.6365	9920.091	rHGP	NC3	True	NC3	True
386714	REP-P18-S24	RHGP	True	False	Tumor	NC3	10055.315	7307.0527	rHGP	NC3	True	NC3	False
386725	REP-P18-S24	RHGP	True	False	Tumor	NC3	4911.1904	11766.523	rHGP	NC3	True	NC3	True
386739	REP-P18-S24	RHGP	True	False	Tumor	NC3	7025.9165	3918.5833	rHGP	NC3	True	NC3	False
386745	REP-P18-S24	RHGP	True	False	Tumor	NC3	7195.5	13660.75	rHGP	NC3	True	NC3	True
386749	REP-P18-S24	RHGP	True	False	Tumor	NC3	1730.0769	16417.691	rHGP	NC3	True	NC3	True
386770	REP-P18-S24	RHGP	True	False	Tumor	NC3	5810.1055	8706.737	rHGP	NC3	True	NC3	True
386776	REP-P18-S24	RHGP	True	False	Tumor	NC3	1069.9231	19151.23	rHGP	NC3	True	NC3	True
386778	REP-P18-S24	RHGP	True	False	Tumor	NC3	1611.1428	19304.215	rHGP	NC3	True	NC3	True
386785	REP-P18-S24	RHGP	True	False	Tumor	NC3	6637.636	1588.909	rHGP	NC3	True	NC3	False
386811	REP-P18-S24	RHGP	True	False	Tumor	NC3	1196.1111	17319.777	rHGP	NC3	True	NC3	True
386813	REP-P18-S24	RHGP	True	False	Tumor	NC3	7135.4	6135.5	rHGP	NC3	True	NC3	False
386816	REP-P18-S24	RHGP	True	False	Tumor	NC3	2652.5	6465.5	rHGP	NC3	True	NC3	False
386832	REP-P18-S24	RHGP	True	False	Tumor	NC3	5234.091	13846.272	rHGP	NC3	True	NC3	True
386833	REP-P18-S24	RHGP	True	False	Tumor	NC3	2502.6365	14247.728	rHGP	NC3	True	NC3	True
386855	REP-P18-S24	RHGP	True	False	Tumor	NC3	2674.4285	10677.904	rHGP	NC3	True	NC3	True
386862	REP-P18-S24	RHGP	True	False	Tumor	NC3	4208.5	14413.0625	rHGP	NC3	True	NC3	True
386870	REP-P18-S24	RHGP	True	False	Tumor	NC3	1659.5294	23213.883	rHGP	NC3	True	NC3	False
386881	REP-P18-S24	RHGP	True	False	Tumor	NC3	4436.0625	20276.562	rHGP	NC3	True	NC3	True
386892	REP-P18-S24	RHGP	True	False	Tumor	NC3	4538.9287	21797.785	rHGP	NC3	True	NC3	False
386893	REP-P18-S24	RHGP	True	False	Tumor	NC3	6666.5	14154.429	rHGP	NC3	True	NC3	True
386900	REP-P18-S24	RHGP	True	False	Tumor	NC3	4092.7058	20489.883	rHGP	NC3	True	NC3	True
386916	REP-P18-S24	RHGP	True	False	Tumor	NC3	4755.231	17064.54	rHGP	NC3	True	NC3	True
386925	REP-P18-S24	RHGP	True	False	Tumor	NC3	7530.9546	12881.137	rHGP	NC3	True	NC3	True
386937	REP-P18-S24	RHGP	True	False	Tumor	NC3	2542.3333	6383.5	rHGP	NC3	True	NC3	False
386943	REP-P18-S24	RHGP	True	False	Tumor	NC3	1090.0	12349.917	rHGP	NC3	True	NC3	True
386946	REP-P18-S24	RHGP	True	False	Tumor	NC3	1350.0952	12465.429	rHGP	NC3	True	NC3	True
386947	REP-P18-S24	RHGP	True	False	Tumor	NC3	1430.0	20363.732	rHGP	NC3	True	NC3	True
386950	REP-P18-S24	RHGP	True	False	Tumor	NC3	1296.0	15915.875	rHGP	NC3	True	NC3	True
386974	REP-P18-S24	RHGP	True	False	Tumor	NC3	8305.05	9606.35	rHGP	NC3	True	NC3	True
386975	REP-P18-S24	RHGP	True	False	Tumor	NC3	8404.77	4678.5386	rHGP	NC3	True	NC3	False
386976	REP-P18-S24	RHGP	True	False	Tumor	NC3	6825.3335	11332.223	rHGP	NC3	True	NC3	True
386977	REP-P18-S24	RHGP	True	False	Tumor	NC3	1519.1428	17014.857	rHGP	NC3	True	NC3	True
386992	REP-P18-S24	RHGP	True	True	Tumor	NC3	9213.625	9202.8125	rHGP	NC3	True	NC3	True
386993	REP-P18-S24	RHGP	True	False	Tumor	NC3	926.43335	23424.1	rHGP	NC3	True	NC3	False
387006	REP-P18-S24	RHGP	True	False	Tumor	NC3	6961.625	13639.0625	rHGP	NC3	True	NC3	True
387013	REP-P18-S24	RHGP	True	True	Tumor	NC3	10547.556	10087.556	rHGP	NC3	True	NC3	True
387029	REP-P18-S24	RHGP	True	False	Tumor	NC3	2366.5833	22923.916	rHGP	NC3	True	NC3	False
387035	REP-P18-S24	RHGP	True	False	Tumor	NC3	6281.5835	13827.167	rHGP	NC3	True	NC3	True
387038	REP-P18-S24	RHGP	True	False	Tumor	NC3	580.3889	18996.555	rHGP	NC3	True	NC3	True
387055	REP-P18-S24	RHGP	True	False	Tumor	NC3	3221.75	20764.65	rHGP	NC3	True	NC3	True
387060	REP-P18-S24	RHGP	True	False	Tumor	NC3	9261.385	9678.154	rHGP	NC3	True	NC3	True
387061	REP-P18-S24	RHGP	True	False	Tumor	NC3	1270.1666	20487.389	rHGP	NC3	True	NC3	True
387076	REP-P18-S24	RHGP	True	True	Tumor	NC3	9185.272	9981.363	rHGP	NC3	True	NC3	True
387087	REP-P18-S24	RHGP	True	False	Tumor	NC3	2939.7693	24493.615	rHGP	NC3	True	NC3	False
387109	REP-P18-S24	RHGP	True	True	Tumor	NC3	5444.6924	16029.308	rHGP	NC3	True	NC3	True
387113	REP-P18-S24	RHGP	True	False	Tumor	NC3	4466.0	6014.2	rHGP	NC3	True	NC3	False
387117	REP-P18-S24	RHGP	True	False	Tumor	NC3	1460.3334	16351.542	rHGP	NC3	True	NC3	True
387119	REP-P18-S24	RHGP	True	False	Tumor	NC3	4282.0312	13701.75	rHGP	NC3	True	NC3	True
387120	REP-P18-S24	RHGP	True	False	Tumor	NC3	3101.45	12625.1	rHGP	NC3	True	NC3	True
387125	REP-P18-S24	RHGP	True	False	Tumor	NC3	4438.143	22153.357	rHGP	NC3	True	NC3	False
387152	REP-P18-S24	RHGP	True	False	Tumor	NC3	1809.0834	16199.833	rHGP	NC3	True	NC3	True
387153	REP-P18-S24	RHGP	True	False	Tumor	NC3	5029.1113	16258.296	rHGP	NC3	True	NC3	True
387158	REP-P18-S24	RHGP	True	False	Tumor	NC3	8843.462	7330.5386	rHGP	NC3	True	NC3	False
387165	REP-P18-S24	RHGP	True	False	Tumor	NC3	4295.467	14062.267	rHGP	NC3	True	NC3	True
387170	REP-P18-S24	RHGP	True	False	Tumor	NC3	6858.7334	7275.3335	rHGP	NC3	True	NC3	False
387174	REP-P18-S24	RHGP	True	False	Tumor	NC3	1998.7273	16043.363	rHGP	NC3	True	NC3	True
387208	REP-P18-S24	RHGP	True	False	Tumor	NC3	5393.16	11657.84	rHGP	NC3	True	NC3	True
387217	REP-P18-S24	RHGP	True	False	Tumor	NC3	4394.2354	12106.117	rHGP	NC3	True	NC3	True
387230	REP-P18-S24	RHGP	True	False	Tumor	NC3	6914.1177	11275.765	rHGP	NC3	True	NC3	True
387232	REP-P18-S24	RHGP	True	False	Tumor	NC3	4270.76	7091.16	rHGP	NC3	True	NC3	False
387234	REP-P18-S24	RHGP	True	False	Tumor	NC3	2208.389	16311.277	rHGP	NC3	True	NC3	True
387236	REP-P18-S24	RHGP	True	False	Tumor	NC3	6018.364	14233.728	rHGP	NC3	True	NC3	True
387238	REP-P18-S24	RHGP	True	False	Tumor	NC3	7736.4443	10462.333	rHGP	NC3	True	NC3	True
387251	REP-P18-S24	RHGP	True	False	Tumor	NC3	5811.3335	13694.467	rHGP	NC3	True	NC3	True
387271	REP-P18-S24	RHGP	True	False	Tumor	NC3	7252.0	13825.444	rHGP	NC3	True	NC3	True
387274	REP-P18-S24	RHGP	True	False	Tumor	NC3	1202.875	16821.125	rHGP	NC3	True	NC3	True
387280	REP-P18-S24	RHGP	True	False	Tumor	NC3	2298.75	19066.1	rHGP	NC3	True	NC3	True
387288	REP-P18-S24	RHGP	True	False	Tumor	NC3	3842.0	19722.416	rHGP	NC3	True	NC3	True
387301	REP-P18-S24	RHGP	True	False	Tumor	NC3	1164.2	18010.732	rHGP	NC3	True	NC3	True
387346	REP-P18-S24	RHGP	True	False	Tumor	NC3	7731.0713	13234.143	rHGP	NC3	True	NC3	True
387347	REP-P18-S24	RHGP	True	False	Tumor	NC3	6340.7334	3245.3333	rHGP	NC3	True	NC3	False
387379	REP-P18-S24	RHGP	True	False	Tumor	NC3	5691.727	11695.091	rHGP	NC3	True	NC3	True
387383	REP-P18-S24	RHGP	True	False	Tumor	NC3	3354.3333	12377.066	rHGP	NC3	True	NC3	True
387385	REP-P18-S24	RHGP	True	False	Tumor	NC3	6716.0	11433.857	rHGP	NC3	True	NC3	True
387409	REP-P18-S24	RHGP	True	False	Tumor	NC3	4061.3333	4268.222	rHGP	NC3	True	NC3	False
387418	REP-P18-S24	RHGP	True	False	Tumor	NC3	4546.5835	13594.917	rHGP	NC3	True	NC3	True
387433	REP-P18-S24	RHGP	True	True	Tumor	NC3	10015.9375	10582.5	rHGP	NC3	True	NC3	True
387440	REP-P18-S24	RHGP	True	False	Tumor	NC3	5776.3237	12330.617	rHGP	NC3	True	NC3	True
387444	REP-P18-S24	RHGP	True	False	Tumor	NC3	2748.5	7196.5	rHGP	NC3	True	NC3	False
387464	REP-P18-S24	RHGP	True	False	Tumor	NC3	5716.7856	12387.5	rHGP	NC3	True	NC3	True
387480	REP-P18-S24	RHGP	True	False	Tumor	NC3	4169.5884	12401.029	rHGP	NC3	True	NC3	True
387491	REP-P18-S24	RHGP	True	False	Tumor	NC3	7841.25	12844.85	rHGP	NC3	True	NC3	True
387494	REP-P18-S24	RHGP	True	False	Tumor	NC3	4800.0386	4308.4614	rHGP	NC3	True	NC3	False
387519	REP-P18-S24	RHGP	True	False	Tumor	NC3	8006.5	10101.5625	rHGP	NC3	True	NC3	True
387529	REP-P18-S24	RHGP	True	False	Tumor	NC3	5985.1177	10822.765	rHGP	NC3	True	NC3	True
387531	REP-P18-S24	RHGP	True	True	Tumor	NC3	9642.125	7824.125	rHGP	NC3	True	NC3	False
387533	REP-P18-S24	RHGP	True	False	Tumor	NC3	4638.4165	13419.833	rHGP	NC3	True	NC3	True
387556	REP-P18-S24	RHGP	True	False	Tumor	NC3	6265.4585	11324.958	rHGP	NC3	True	NC3	True
387557	REP-P18-S24	RHGP	True	False	Tumor	NC3	6381.1763	14161.117	rHGP	NC3	True	NC3	True
387564	REP-P18-S24	RHGP	True	False	Tumor	NC3	2852.158	15314.105	rHGP	NC3	True	NC3	True
387572	REP-P18-S24	RHGP	True	False	Tumor	NC3	1624.8	24102.4	rHGP	NC3	True	NC3	False
387576	REP-P18-S24	RHGP	True	False	Tumor	NC3	3570.611	12565.167	rHGP	NC3	True	NC3	True
387580	REP-P18-S24	RHGP	True	False	Tumor	NC3	7171.9	14133.9	rHGP	NC3	True	NC3	True
387581	REP-P18-S24	RHGP	True	True	Tumor	NC3	7114.2	16893.16	rHGP	NC3	True	NC3	True
387583	REP-P18-S24	RHGP	True	False	Tumor	NC3	6740.4	12509.9	rHGP	NC3	True	NC3	True
387590	REP-P18-S24	RHGP	True	False	Tumor	NC3	5129.6816	12530.591	rHGP	NC3	True	NC3	True
387606	REP-P18-S24	RHGP	True	False	Tumor	NC3	7925.087	13698.956	rHGP	NC3	True	NC3	True
