pair_id	regulon_id	candidate_class	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FGD3	0.03874118511466557	615	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FGD5-AS1	0.21950677112308037	2632	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FIG4	0.30313258250683534	3461	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FIGN	0.00012587443577948956	27	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FKBP15	0.26597280132494283	3303	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FKBP3	0.33649524759476307	3618	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FKBPL	0.014322629728638353	221	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FLNB-AS1	0.013131604835626552	207	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FNBP1L	2.4211130435804584	11324	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FOXC1	0.01606842056749852	215	13
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FOXG1-AS1	0.00942248903139071	134	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FOXK2	0.9205574418087531	7295	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FRMD5	1.8170881971658255	5535	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	FST	0.0007657730361196995	26	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GALNT1	0.6430290594647667	5317	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GALP	0.00018739459054281966	3	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GAREM1	0.7908239754572922	6252	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GARS-DT	0.69806357290931	6778	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GASK1A	0.016452930102235228	232	13
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GK5	0.6380973688197444	5896	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GLIPR1L2	0.010491653808655944	157	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GLIS3	0.3277698491233974	2054	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GLRA2	0.41867253427629325	2613	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GNAT1	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GNE	0.2566621196535073	2801	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPATCH2L	0.7965373309750703	6938	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPIHBP1	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPM6A	0.008781133917354064	178	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR155	0.11246763546971765	1039	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR52	0.005272686542908565	86	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPT	0.0257458872765021	383	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GRM8	15.27310726264184	7462	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GSTO2	0.4793970931834003	4535	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GTF2A2	0.21370822996938033	2617	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GTF2H4	0.04279944807378517	653	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GTF3C1	0.26550101883533966	3332	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HAVCR2	0.028081951920544263	734	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HBP1	0.4493480781972275	4771	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HDAC4	0.787460421401147	6863	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIKESHI	0.3120764081002604	3493	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIPK1-AS1	0.006446856000792919	96	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST1H3G	0.043790347605628985	504	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST1H3I	0.008609759743547682	136	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST2H3D	0.013681061638012922	199	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HLA-DQA2	0.004378652569495488	121	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HMGB3	0.23047577525013227	2121	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HMGN1	0.8186282410904031	6736	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HOOK2	0.664013530902885	6588	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HPRT1	0.4320494688922147	3886	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HPS4	0.36086636369162456	4169	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSD17B3	0.0008285102663187181	16	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSDL2	0.5553314035453667	5279	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSPA5	1.7974042716237144	8715	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSPBAP1	0.2681929768918938	3229	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IFT74	0.42897766367232815	4496	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGBP1	0.4396977886037248	4514	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGHG1	0.043037737846515725	634	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGHVII-60-1	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGLV7-46	0.0006762280798664292	10	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IL10	0.0007961370286865802	17	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IL17RA	0.18170722007557857	2496	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IL3RA	0.025026481153693738	423	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	INO80D	0.7715438223322989	6913	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	INVS	1.0814199070956132	7537	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IQCH-AS1	0.23678195082431652	2826	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IQCJ-SCHIP1-AS1	0.0007314546370805633	12	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ITGBL1	0.00023044409350172427	98	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IYD	0.30070620100579615	3368	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	JAZF1	0.27006987371071844	2232	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	JMJD6	0.100040235153568	1409	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KARS	0.38462597653721253	4003	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KATNBL1	0.6404739072015473	6087	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCND2	0.011855010554391653	160	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCNN3	0.00272976869793436	89	8
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KDM1B	0.4691501545670755	4606	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KIAA1211	0.5223234889806498	4129	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KIF7	0.05122521678082939	715	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLF17	0.00018739459054281966	3	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KNTC1	0.35458215334494625	3225	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KPNA7	0.02441277596451472	344	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	L3MBTL3	0.29692870184329584	3266	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	L3MBTL4	0.7521409566489599	3540	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LACTB2	0.37736347693552197	3839	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LAPTM5	0.010881538933747735	875	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LARGE1	2.1398049953079363	10304	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LCN12	0.0253504746277005	385	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LGMN	0.3555636529620086	3743	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LGR4	1.8194558213805374	8931	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00423	0.00018739459054281966	3	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00838	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00954	0.08775456466590051	1199	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01140	0.000650711848590009	11	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01176	0.19389057370901341	2442	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01220	0.005949087909624852	97	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01238.1	0.0022311021531199334	35	8
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01285	0.10235673829552923	1033	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01341	0.024483996277128304	366	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01515	1.3693250233690428	6681	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01566	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01629	0.0008417354568907023	14	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01775	0.0021114984281848377	34	8
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01825	0.00517325309641066	79	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01841	0.014295164646263318	221	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01870	0.00018739459054281966	3	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01887	0.0008723797167596265	14	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01895	0.0007997400138579048	13	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01926	0.0025051134453550174	36	8
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01992	0.0020303046377931296	32	8
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02109	2.7147408703986553	3776	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02141	0.011497867875114377	153	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02151	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02195	0.00012558991419547882	5	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02234	0.01845739691103634	191	13
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02336	0.004573523231282137	80	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02343	0.027546065000685956	287	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02538	0.0078008671384426865	122	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02577	0.04348700676615758	510	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02584	0.0006871134986570056	11	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02646	0.031083525262190808	447	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02723	0.00012492972702855056	3	2
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02809	0.0006231024886467328	10	5
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02822	0.004817002512422906	68	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LMAN1	0.47998942980701254	4911	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LMBR1	1.9224876619433708	10129	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LMTK3	0.09149471618404031	1252	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LONP2	1.184739510115297	8981	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRP5L	0.1836053884798601	2370	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC4	0.026294571260679495	410	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC52-AS1	0.020574907585908707	271	13
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC74A	0.010189828723231575	146	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRWD1	0.02797881809967703	441	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LY6L	6.246486351427322e-05	1	0
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAFG-DT	0.03864853109498185	554	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAGEA11	0.022535900547946894	288	13
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAGI1-IT1	0.014827039617982495	235	12
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAL2-AS1	0.2274912124243355	2559	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAP1LC3B2	0.004477589322816379	70	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MBD2	0.5539184301985469	5409	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MBD6	0.10690495852669314	1476	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MCM3	0.3094423438296554	2985	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MCOLN3	0.03649133021016953	500	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MDGA2	0.006445415440412304	109	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MDM4	0.8655809118065776	7338	23
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MECOM	7.867883721374324	13643	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MED7	0.08390360693100858	1174	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	METTL2A	0.17073265841157803	2172	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MFN1	0.5668100606077907	5740	22
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MLLT11	0.005535094558101757	94	10
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MMP12	0.029936058001833604	707	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MPLKIP	0.31538203437768125	3548	21
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MRPL17	0.21355470826768896	2425	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MRPL47	0.1635488492275389	2076	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MRPS18A	0.17444023812939358	2121	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MSANTD1	0.008099776088309031	128	11
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MSH6	0.1799647571521695	2215	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MSL1	0.28126260619434873	3353	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MST1R	0.2344979969154581	2850	20
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTERF3	0.21431674766424355	2558	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTERF4	0.19624223094183346	2594	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTMR9	0.16244690111377563	2061	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MYO6	2.4822771187888573	11424	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	N4BP2L2-IT2	0.05489168427961368	819	15
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NCAPH	0.0864733149321911	978	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NCOA4	0.21486133473103677	2611	19
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NEK7	1.4008930913475248	9101	24
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NFIL3	0.09883070020547882	1401	17
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NFKBIE	0.029989447412332105	461	14
ascl2__tight_junction	ASCL2	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NIPSNAP1	0.18444662176386872	2193	19
