location	path	workspace_path	bytes	sha256	upstream_sha256	adaptation	source	consumers
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-27/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-27/filtered_feature_bc_matrix/matrix.mtx.gz	203053628	a855be0708444009051f3bea1b42739ad4249e5b3c736531e20cbf545e9474a6	a855be0708444009051f3bea1b42739ad4249e5b3c736531e20cbf545e9474a6	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-27/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-27/spatial/tissue_positions.csv	562929	f643ddf744696ea6afec4115e0ef6cb939bacd4b20a35beb61cae2c9305f6af9	f643ddf744696ea6afec4115e0ef6cb939bacd4b20a35beb61cae2c9305f6af9	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/barcodes.tsv.gz	67421	60fdbd6e9bf2859a3ffa40e4b8022ba4c0113db817304d29c5ae486c5ec7b34f	60fdbd6e9bf2859a3ffa40e4b8022ba4c0113db817304d29c5ae486c5ec7b34f	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/features.tsv.gz	156435	d95f1f9c96b88846bad526593f61e8800f7eb0bd505464d3ddf1c2daa7bceb78	d95f1f9c96b88846bad526593f61e8800f7eb0bd505464d3ddf1c2daa7bceb78	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/matrix.mtx.gz	251674636	e05d69142e9fefcfd7589ad6ae4c79333162af97224ddbd63b4f9214252a94e1	e05d69142e9fefcfd7589ad6ae4c79333162af97224ddbd63b4f9214252a94e1	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-35/spatial/tissue_positions.csv	563833	2e5d2faade4e3b7b9258244f09362c04be1693bcf3b958eff0b7d956905cf667	2e5d2faade4e3b7b9258244f09362c04be1693bcf3b958eff0b7d956905cf667	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/barcodes.tsv.gz	71074	ce5f081bc4a20a950e9689f782a0ca8aad39afbeebd8ed885b0e3777b0a6632c	ce5f081bc4a20a950e9689f782a0ca8aad39afbeebd8ed885b0e3777b0a6632c	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/features.tsv.gz	156435	bcadefd4483a9e5c556a662c0d3feabf97037f4144492656c2fd691bba8f09c5	bcadefd4483a9e5c556a662c0d3feabf97037f4144492656c2fd691bba8f09c5	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/matrix.mtx.gz	378837397	f829febdd3d3ec5fb9fd25d89323effb899c67ac4fac2f226f0e49849766a1a2	f829febdd3d3ec5fb9fd25d89323effb899c67ac4fac2f226f0e49849766a1a2	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-36/spatial/tissue_positions.csv	564129	b1c8d2e25963d0e62b790ec4cc5220fdd47a3cee18444b2d515a99fd164f56cd	b1c8d2e25963d0e62b790ec4cc5220fdd47a3cee18444b2d515a99fd164f56cd	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/barcodes.tsv.gz	67738	fe705250b47659d219e3728f07a7e59f46405fb9a25a32a17928a816ed326e49	fe705250b47659d219e3728f07a7e59f46405fb9a25a32a17928a816ed326e49	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/features.tsv.gz	156435	26f21a0170783a39191981fe1635606c47c2f9f72f07c820c7891b363b057282	26f21a0170783a39191981fe1635606c47c2f9f72f07c820c7891b363b057282	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/matrix.mtx.gz	419612827	928b03ad02e066abe0b3d2b350ecc4a4103be1e7b74f11dd74f0d7857f483076	928b03ad02e066abe0b3d2b350ecc4a4103be1e7b74f11dd74f0d7857f483076	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-37/spatial/tissue_positions.csv	561690	f3d8a6fad0a207c1b10b0339366fd42bebade10c911f9ba8a7c2494abadb1b25	f3d8a6fad0a207c1b10b0339366fd42bebade10c911f9ba8a7c2494abadb1b25	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/barcodes.tsv.gz	68536	5241412a87384c353b739ebc9cf8c6f22d467f6665cd5debd8539fd6f5d3000d	5241412a87384c353b739ebc9cf8c6f22d467f6665cd5debd8539fd6f5d3000d	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/features.tsv.gz	156435	9f6c73003ab15106c92eb382a2c2011093a99b24ba22dd74fb357ae1718f5560	9f6c73003ab15106c92eb382a2c2011093a99b24ba22dd74fb357ae1718f5560	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/matrix.mtx.gz	386336805	b5275301dee9b218ab593442cfce6934211b9613149e12a48b9e7792667582da	b5275301dee9b218ab593442cfce6934211b9613149e12a48b9e7792667582da	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-38/spatial/tissue_positions.csv	562716	d6759531842c0b89660547e468bca9b2d04b1533cbc0bafba7f98f3f232f0305	d6759531842c0b89660547e468bca9b2d04b1533cbc0bafba7f98f3f232f0305	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/visium_liver_meta_after_qc.tsv.gz	data_sources/Liu_2026_GSE294385/visium_liver_meta_after_qc.tsv.gz	2106869	cfcab046fe13bbc26cfb2646e1c646a28cd19493219b3746f64cefe7b52aa1bc	cfcab046fe13bbc26cfb2646e1c646a28cd19493219b3746f64cefe7b52aa1bc	none	Obtain source annotation from the authors; see docs/DATA.md and tools/prepare_gse294385_annotation.R; https://github.com/yliuup/CRC_micromets_ST/tree/b6c40903eeda67d812712f2bb77064041db38e6c/Meta_data	regional_projection;junction_neighbourhood;same_section_input
external	data_sources/Nissen_2025_CRLM_proteomics/mmc4.xlsx	data_sources/Nissen_2025_CRLM_proteomics/mmc4.xlsx	12762950	3ff63359b4524ec61b54b46f974ea3b23e30f276269d6d34a20debdc9a7f965f	3ff63359b4524ec61b54b46f974ea3b23e30f276269d6d34a20debdc9a7f965f	none	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12335997/supplementaryFiles ; extract mmc4.xlsx	protein
external	data_sources/Ogden_2025_CRLM_multiome/CRCLM_multiome_GEX_decontaminated.h5ad	data_sources/Ogden_2025_CRLM_multiome/CRCLM_multiome_GEX_decontaminated.h5ad	446257872	be5059381dc618e6068f917197fe98b912a478f8e6a95bee309a8e4b65c336a2	be5059381dc618e6068f917197fe98b912a478f8e6a95bee309a8e4b65c336a2	none	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	mapping;state_pseudobulk;regulatory_coexistence;discovery_coexistence;within_cell;junction_cells;junction_sensitivity;matching;external
external	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc3.xlsx	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc3.xlsx	81611	ce88ff4553c6af928e17fa396098e7d9d5eb3ebc3e8c19b2fe6d343a70f6faac	ce88ff4553c6af928e17fa396098e7d9d5eb3ebc3e8c19b2fe6d343a70f6faac	none	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	rec50
external	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc6.xlsx	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc6.xlsx	834848	a6a47b43db4dbcf6e7d6ecd019d896a49ae6beab5c416cf347411267dfece37f	a6a47b43db4dbcf6e7d6ecd019d896a49ae6beab5c416cf347411267dfece37f	none	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	rec50
external	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc8.xlsx	data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc8.xlsx	68084	5cf2cedb0c106c523a9432caf32370f82e9ac7dfebb6f5714b859643eb57152d	5cf2cedb0c106c523a9432caf32370f82e9ac7dfebb6f5714b859643eb57152d	none	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	rec50;regulatory_overlap
external	data_sources/rec_public_upgrade_2026-09-07/GPL17586.soft.txt	data_sources/rec_public_upgrade_2026-09-07/GPL17586.soft.txt	186824133	e77f837ff22f5117426a3395d317e0b11eed6272e80a69468bf768391838d17c	e77f837ff22f5117426a3395d317e0b11eed6272e80a69468bf768391838d17c	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GPL17586&targ=self&form=text&view=full	clinical_input
external	data_sources/rec_public_upgrade_2026-09-07/GSE159216_series_matrix.txt.gz	data_sources/rec_public_upgrade_2026-09-07/GSE159216_series_matrix.txt.gz	65650444	79a73b2ac8ceeaa2d5a1d0bf7a631273dc99357fb278d32f77b57717e578c93c	79a73b2ac8ceeaa2d5a1d0bf7a631273dc99357fb278d32f77b57717e578c93c	none	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159216/matrix/GSE159216_series_matrix.txt.gz	clinical_input
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231171_BVAR_RZF119_5b_S14.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231171_BVAR_RZF119_5b_S14.filtered_feature_bc_matrix.h5	32174093	d7538f1b1146ed44634b61379b7bfc248cf991e7e55e0e12ef61f87dbb31178a	d7538f1b1146ed44634b61379b7bfc248cf991e7e55e0e12ef61f87dbb31178a	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231171/suppl/GSM9231171_BVAR_RZF119_5b_S14.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231172_BVAR_RZF124_2a.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231172_BVAR_RZF124_2a.filtered_feature_bc_matrix.h5	31905899	9a300a1b341e653e458467e9270b73443e927adfb1db0da62c1dac59674e903f	9a300a1b341e653e458467e9270b73443e927adfb1db0da62c1dac59674e903f	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231172/suppl/GSM9231172_BVAR_RZF124_2a.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231173_BVAR_RZF124_1a.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231173_BVAR_RZF124_1a.filtered_feature_bc_matrix.h5	12025074	9023b6b43f801be927a7622b06e7a1d44f9cc79a1b89f4ece82e2d74f1ba9b20	9023b6b43f801be927a7622b06e7a1d44f9cc79a1b89f4ece82e2d74f1ba9b20	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231173/suppl/GSM9231173_BVAR_RZF124_1a.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231174_BVAR_RZF122_1c.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231174_BVAR_RZF122_1c.filtered_feature_bc_matrix.h5	15302270	12f13f56689451f1d94aa5711478d1d2f49772511d3111718c498f4cb9e550ab	12f13f56689451f1d94aa5711478d1d2f49772511d3111718c498f4cb9e550ab	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231174/suppl/GSM9231174_BVAR_RZF122_1c.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231175_BVAR_RZF122_3d.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231175_BVAR_RZF122_3d.filtered_feature_bc_matrix.h5	1395773	18e110126f3584b7559f4ec85c43ad5290fd999cf1a462a4ac439b4078ad8ecd	18e110126f3584b7559f4ec85c43ad5290fd999cf1a462a4ac439b4078ad8ecd	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231175/suppl/GSM9231175_BVAR_RZF122_3d.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231176_BVAR_RZF118_6c.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231176_BVAR_RZF118_6c.filtered_feature_bc_matrix.h5	36887501	467f4072f7394379eb6ae6948d934eca0052943a7fd8bcaaca43a561e99f43ec	467f4072f7394379eb6ae6948d934eca0052943a7fd8bcaaca43a561e99f43ec	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231176/suppl/GSM9231176_BVAR_RZF118_6c.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231177_BVAR_RZF122_2a.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231177_BVAR_RZF122_2a.filtered_feature_bc_matrix.h5	9418738	b37c82405cf2c5add4385e3473e99b7f49cf6beb402191c788424b8ae25e7478	b37c82405cf2c5add4385e3473e99b7f49cf6beb402191c788424b8ae25e7478	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231177/suppl/GSM9231177_BVAR_RZF122_2a.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
external	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231178_BVAR_RZF125_1c.filtered_feature_bc_matrix.h5	data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231178_BVAR_RZF125_1c.filtered_feature_bc_matrix.h5	38169455	7f95f63f25b92f35d7b3eaeed606a2dc1e7b7b26be8a03fc554819b8b2ab3948	7f95f63f25b92f35d7b3eaeed606a2dc1e7b7b26be8a03fc554819b8b2ab3948	none	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231178/suppl/GSM9231178_BVAR_RZF125_1c.filtered_feature_bc_matrix.h5	mrtx_pseudobulk
bundled	data/inputs/metadata/cross_platform_state_anchor_spec_2026-08-23.md	metadata/cross_platform_state_anchor_spec_2026-08-23.md	2579	23874778b8685992b2f776f49d246b2c8bfb43138f1278467a73df947fae7e13	23874778b8685992b2f776f49d246b2c8bfb43138f1278467a73df947fae7e13	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	mapping
bundled	data/inputs/metadata/deep_biology_phase2_analysis_spec_2026-09-01.md	metadata/deep_biology_phase2_analysis_spec_2026-09-01.md	6132	8ee7a7f4015537a141c8d31721e21bfef7e75b1caa94c98ba7c5cd803c97e254	8ee7a7f4015537a141c8d31721e21bfef7e75b1caa94c98ba7c5cd803c97e254	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	iss_adjacency;state_pseudobulk
bundled	data/inputs/metadata/external_regulatory_projection_spec_2026-09-01.md	metadata/external_regulatory_projection_spec_2026-09-01.md	9283	94d61f432a96b6bf69ef6e75366f877cd6844be12d386cb030fdf3c2a3e9c800	94d61f432a96b6bf69ef6e75366f877cd6844be12d386cb030fdf3c2a3e9c800	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	bulk_context
bundled	data/inputs/metadata/gata6_functional_competitor_projection_spec_2026-09-01.md	metadata/gata6_functional_competitor_projection_spec_2026-09-01.md	4478	c35fd5428e4d6bce9c6910bfb0eb97a2904df54ad7c56397c33450e31a3346e3	c35fd5428e4d6bce9c6910bfb0eb97a2904df54ad7c56397c33450e31a3346e3	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	gata6
bundled	data/inputs/metadata/gata6_serial_metastatic_selection_projection_spec_2026-09-01.md	metadata/gata6_serial_metastatic_selection_projection_spec_2026-09-01.md	4224	637ef761c787a4d2f9655904625ec0790f952d720a0a34cc4557bcda4a96d747	637ef761c787a4d2f9655904625ec0790f952d720a0a34cc4557bcda4a96d747	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	serial_selection
bundled	data/inputs/metadata/gse294385_liver_sample_manifest.tsv	metadata/gse294385_liver_sample_manifest.tsv	5234	d87aef4bdf41241198e37f1852f207847da19834110ea2504f5b4f7015d7a222	d87aef4bdf41241198e37f1852f207847da19834110ea2504f5b4f7015d7a222	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	regional_projection;regional_counts;historical_rivals;junction_context;junction_neighbourhood;junction_measurement
bundled	data/inputs/metadata/hgp_interface_ecology_analysis_spec_2026-08-23.md	metadata/hgp_interface_ecology_analysis_spec_2026-08-23.md	2872	36c79a60c61baafdcf6cdbd1ae12f44424cfb1ea82ca01bcacaa26c95ad176a1	36c79a60c61baafdcf6cdbd1ae12f44424cfb1ea82ca01bcacaa26c95ad176a1	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	iss_ecology
bundled	data/inputs/metadata/iss_nc3_cohesive_dual_interface_spec_2026-09-01.md	metadata/iss_nc3_cohesive_dual_interface_spec_2026-09-01.md	6054	655938a7f803dd450fac4620dc4fc67fe2320e4a816a35ea5d8ea321b29e4d72	655938a7f803dd450fac4620dc4fc67fe2320e4a816a35ea5d8ea321b29e4d72	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	iss_topology
bundled	data/inputs/metadata/ogden_atac_regulatory_junction_bridge_spec_2026-09-01.md	metadata/ogden_atac_regulatory_junction_bridge_spec_2026-09-01.md	6596	324c82d594bd8de6a99da69aa741f4482b691acc215ff1bb4c8d924274c98e2f	324c82d594bd8de6a99da69aa741f4482b691acc215ff1bb4c8d924274c98e2f	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	regulatory_overlap;regulatory_coexistence
bundled	data/inputs/metadata/ogden_rec_within_cell_coexistence_spec_2026-09-01.md	metadata/ogden_rec_within_cell_coexistence_spec_2026-09-01.md	5806	b1c9a1e203355cdeddff614caeb9e4e61aed3c1d1ecfe3b54ce96820871b4746	b1c9a1e203355cdeddff614caeb9e4e61aed3c1d1ecfe3b54ce96820871b4746	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	discovery_coexistence
bundled	data/inputs/metadata/rec_evidence_bridge_2026-09-16.initial.md	metadata/rec_evidence_bridge_2026-09-16.initial.md	5844	6ee3cd2e8c241dcf27f41475bb68dbcda65c5bd82334ca6bc0df73fc07ee9199	6ee3cd2e8c241dcf27f41475bb68dbcda65c5bd82334ca6bc0df73fc07ee9199	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	hgp_spatial_bridge
bundled	data/inputs/metadata/rec_junction_context_2026-09-16.md	metadata/rec_junction_context_2026-09-16.md	12518	74d13e80a07029e6943ba77363dbf1856931bd2a4b188549dac7f7083765a58c	74d13e80a07029e6943ba77363dbf1856931bd2a4b188549dac7f7083765a58c	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	junction_cells
bundled	data/inputs/metadata/rec_manuscript_reinforcement_2026-09-17.md	metadata/rec_manuscript_reinforcement_2026-09-17.md	4599	3a6516be33acdcc78d9bea10774911200cfc5d0409a6ce1c2378c4c394ab3b68	3a6516be33acdcc78d9bea10774911200cfc5d0409a6ce1c2378c4c394ab3b68	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	matching
bundled	data/inputs/metadata/rec_program_gse151165_bulk_projection_spec_2026-08-23.md	metadata/rec_program_gse151165_bulk_projection_spec_2026-08-23.md	2190	133e247e4bf718efa052b1ac799784913976a1470617e548d02114f6bfc3270f	133e247e4bf718efa052b1ac799784913976a1470617e548d02114f6bfc3270f	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	bulk_rec50
bundled	data/inputs/metadata/rec_program_latacz_interface_summary_spec_2026-08-23.md	metadata/rec_program_latacz_interface_summary_spec_2026-08-23.md	1793	bd60a3ff558363c4066f674ce62ba76f65eb04ee27ee788444772e2180030433	bd60a3ff558363c4066f674ce62ba76f65eb04ee27ee788444772e2180030433	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	latacz
bundled	data/inputs/metadata/rec_program_two_axis_interpretation_spec_2026-08-23.md	metadata/rec_program_two_axis_interpretation_spec_2026-08-23.md	2449	52893757cdb8ec5b698ab792d160d340080c09ec4f7ddc6e3910fc1bb55880ca	52893757cdb8ec5b698ab792d160d340080c09ec4f7ddc6e3910fc1bb55880ca	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	cross_context
bundled	data/inputs/metadata/rec_public_upgrade_2026-09-07/analysis_gene_sets.tsv	metadata/rec_public_upgrade_2026-09-07/analysis_gene_sets.tsv	331181	b45f5f774f363ca61744461e76399fe9a18044028626cd733bd50fbbfd62e34b	b45f5f774f363ca61744461e76399fe9a18044028626cd733bd50fbbfd62e34b	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	clinical;protein;specificity;within_cell;hgp_coexpression;historical_bulk;junction_cells;junction_context;junction_neighbourhood;junction_sensitivity;junction_measurement;hgp_spatial_bridge;hgp_score_bridge;canonical_bulk;member_summary;external;mrtx
bundled	data/inputs/metadata/rec_public_upgrade_2026-09-07/human_mouse_one_to_one.tsv	metadata/rec_public_upgrade_2026-09-07/human_mouse_one_to_one.tsv	1276651	9eaa852d8b6bed85f34db8ef29c9333c24304ff54b443908e6ce784a043e86a4	9eaa852d8b6bed85f34db8ef29c9333c24304ff54b443908e6ce784a043e86a4	none	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	mrtx_pseudobulk
