pair_id	priority	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PSKH1	0.10051692693399844	1404	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PSMD8	0.34022155166923324	3562	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PSME4	1.3505558085732738	8970	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PSORS1C2	0.0002498594540570929	4	2
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PTRHD1	0.084340508686803	1111	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	QRSL1	0.3999775188711911	4272	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	QTRT1	0.28450631308625685	3427	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAB26	0.0477205540784049	676	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAB4B	0.0981222855373849	1392	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RABEPK	0.18668921640598507	2255	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAC1	1.9206618736198164	10522	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAD51-AS1	0.2565186803647261	3180	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RASA4B	0.014818615936363234	242	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RASSF10	0.032756372267022396	459	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM11	0.013242808494243828	200	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM20	0.018707176264254655	235	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM24	0.008370033838634404	126	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM26	2.8398734290548178	12300	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBMS2	0.3684632764391901	3765	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBX1	0.3825772664177474	4081	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RC3H1	1.2328729137756842	8598	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RCBTB1	0.17891515419562	2229	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RHOA	0.8336880306303565	6761	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RHOA-IT1	0.004521979614873537	73	10
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RIMS3	0.015351666290343487	226	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RIN3	0.27458117964875106	3327	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNF223	0.008588210748877048	133	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNF6	0.17062297997509548	2103	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RPP38	0.3660570909606282	3948	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RPUSD3	0.08465822937114875	1185	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RRP36	0.17770441813146928	2201	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RRP7A	0.29275678478433115	3200	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RXRB	0.11638707787057236	1673	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	S100A2	0.05184227582985254	608	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	S1PR3	0.008536607233460456	148	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SACS	0.041393013152469106	596	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SCGB1C1	6.246486351427322e-05	1	0
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEC11C	0.29388459657243693	3255	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEC13	0.3261964481122203	3834	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEC22B	0.27352557122964244	3359	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEPTIN2	1.2531944870245122	8807	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SERBP1	1.5392136454909908	8880	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SERPINA10	0.012152068681344292	183	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SGMS2	0.23482204094767428	2347	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SGO1	0.0838256119952016	969	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SHQ1	0.3914417017071384	4142	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SIAE	0.24623451763316653	2985	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SIK3	2.0740748632314663	10573	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SIRT5	0.30025554539910254	3545	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC25A29	0.2929706046076989	3348	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC25A36	1.314197869268523	9304	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC30A5	0.3159934766690656	3593	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC35E2A	0.20175156169101835	2679	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC51B	0.009361412074819206	133	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC5A2	0.0128917274115288	198	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC7A7	0.05579780651472509	782	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLF1	0.24868153251493033	2783	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLITRK5	0.002670738946357206	40	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMIM27	0.04263194805901575	639	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMURF2	1.0385520414194611	7432	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNRPA1	0.41451427294526016	4646	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNRPD3	0.28312019432378027	2834	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SOWAHB	0.01608295721477269	235	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SP5	0.05012381976293435	577	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPATA24	0.02353087976622363	353	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPATA5	1.2027236093113676	7848	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPATC1	0.012898281182181831	197	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPIN1	0.8910114131404826	7458	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPINK1	0.8419555862542376	4448	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPINT2	1.9754294427220465	10325	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPTLC2	0.9036298131792351	6909	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SRRM1	1.005422654377693	8131	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ST3GAL2	0.29015987379329417	3178	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STARD5	0.041204579859121244	627	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STAU1	1.5031405333107288	9301	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STK11IP	0.04654250124331996	705	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STRIT1	0.011598614582198423	146	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STUB1	0.23500987666596973	2797	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STXBP2	0.18738919455953426	2427	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STXBP4	0.3728072802483895	3664	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SUCLG2	2.110174595430987	10926	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SUMO1	0.4070946753110682	4287	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SUPT20H	1.000714957970982	8043	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SUPT6H	0.3930281033927126	4419	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SWI5	0.10830706465556311	1484	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SYCP2L	0.017812131368448964	249	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SYN1	0.013665348345386132	213	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAF1A-AS1	0.010095658494572978	155	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAS1R1	0.0028502644095014856	35	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAS2R40	0.00018739459054281966	3	2
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBC1D19	0.2492694973841366	2937	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBC1D5	6.1942169499342725	13868	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBCE	0.04499780071378155	673	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBXA2R	0.0007574616339914443	17	5
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TCP11L1	0.16857258511502524	2200	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THEM4	0.19650379104381638	2412	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TLR9	0.0021263203956035518	36	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMBIM6	1.9580639910672608	9572	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM106C	0.2983216448126271	3324	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM163	0.054662719127303416	773	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM164	0.6697418678483744	5845	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM200C	0.018270758043648146	236	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM202-AS1	0.02973204074864145	437	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM45B	1.2950412086219534	8518	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM65	0.9805618817222533	6889	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM72	0.006637966958994982	101	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM82	0.005849580317540203	88	10
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMPRSS13	0.04093282642277523	550	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMX4	0.21325291160700513	2448	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TOMM20L	0.002767983233655396	45	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRAK1	1.084283863789246	8344	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRAV8-1	6.246486351427322e-05	1	0
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM14	0.4021417669725271	4255	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM16L	0.05669021072166679	802	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM3	0.04105159752566549	622	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM52-AS1	0.0372344763589178	546	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSACC	0.043749002094859726	651	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSC1	0.32589754410675814	3769	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSEN54	0.2380790029960686	2973	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSPAN2	0.0838495917416756	996	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSPEAR-AS2	0.006753041084630771	100	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC30A	0.01815432163038127	272	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC34	0.00968408611587898	153	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC9	0.050372094494896345	603	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC9B	0.0008745080891998253	14	5
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTL	0.20881528657859863	2432	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTTY7	6.160059058023605e-05	1	0
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTYH1	0.0123558979700429	173	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TUBA1B	1.0389166965990346	5705	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TUBA3D	0.007486752453195256	116	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TYRP1	0.005979750100405712	81	10
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UAP1L1	0.047588166988977956	712	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UBE2Q2L	0.0007678071297907622	12	5
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UCKL1-AS1	0.041675563896310726	620	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UGT1A8	0.025319145080098818	366	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VCAN-AS1	0.0022828929051149473	89	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VHL	0.20860125762703352	2618	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VIPR1-AS1	0.03505593755718947	509	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VMA21	0.17845979345768942	2093	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VPS50	0.8382479525631099	7160	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VWF	0.001981566959122516	88	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR59	0.7533045669965132	6819	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR60	0.7597982600416024	6839	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR88	0.022442265418879125	343	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	XPNPEP2	0.035242155677367264	515	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YAF2	0.6781685645154809	5988	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YBX2	0.04944336632888734	707	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z83745.1	0.014571068478119086	228	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZBTB32	0.006845818009574002	111	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZBTB8A	0.17612556672809584	2144	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZDHHC2	0.17818416367353632	2106	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZFP1	0.048360037802905216	703	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZIM3	0.00012492972703002193	3	2
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF223	0.040285706296688775	603	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF24	0.21155144906154205	2605	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF28	0.09077870732981833	1266	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF280D	0.6892809991878528	6297	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF295-AS1	0.010732596033301109	168	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF366	0.00012557673222004397	9	2
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF41	0.09420111467676116	1304	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF428	0.0861946484256085	1216	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF433	0.044575501954475856	671	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF462	0.8538708137638573	6942	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF491	0.00472905139820261	80	10
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF549	0.03608772904006578	556	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF81	0.2774233848137625	3245	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF853	0.007938322288805798	123	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZXDA	0.008631912845385437	140	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZYG11B	0.3861042981673773	4247	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN1	0.7401467175142356	5204	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN10	0.056173523262270895	559	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN11	0.05206503404900215	630	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN12	0.35629173620880966	3840	21
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN14	0.0043030364386962335	90	10
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN15	0.2210615570901579	2375	20
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN16	0.08425921451718932	984	17
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN18	0.0502327584232892	363	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN19	0.0006246486351427324	10	5
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN2	0.16305492584818077	1257	19
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN20	0.04594191429847199	683	15
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN22	6.246486351427322e-05	1	0
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN23	0.032262158632889025	471	14
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN3	2.661804816738723	10314	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN4	2.9669986305513665	10871	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN5	0.0001732363102698182	26	2
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN6	0.0027116388166276164	40	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN7	1.4741119457904046	8689	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN8	0.002238685450761499	27	8
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN9	0.006655118021471372	100	11
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD3	6.531203660078736	13625	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6A	0.0160638824923435	249	13
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6B	0.7400831427771648	6111	23
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6G	0.011561133025268743	197	12
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PATJ	4.934652310828392	14145	24
hrc_tight_junction	primary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PRKCI	0.7339433990253689	6415	23
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AADACL2-AS1	0.032274993375624166	443	14
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC002128.2	0.005553132839567449	88	10
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC004221.1	0.0008120432256855521	13	5
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC004691.1	0.004615395388125744	75	10
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC004784.1	0.04330478042030879	434	15
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC004938.2	0.002950480134849492	47	9
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC004988.1	0.004254781922981926	78	9
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005006.1	0.0010797038941493867	18	6
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005008.2	0.0003123243175713661	5	3
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005037.1	0.1267037928137907	1613	18
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005042.2	0.0006871134986570056	11	5
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005476.2	0.028956238308616496	424	14
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005523.2	0.03492233028893793	509	14
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005670.3	0.5630769752437449	5524	22
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC005845.1	0.0002498594540570929	4	3
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC006333.1	0.0008679776741553013	10	5
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC007220.1	0.011275869817169024	176	12
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC007285.1	0.05936148159731343	852	16
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC007681.1	0.11586013129339943	1274	17
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC007906.1	0.0011053715478071557	19	6
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC007923.1	0.00018739459054281966	3	2
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC008269.1	0.059429482748100566	702	16
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC008406.1	0.00037478918108563937	6	3
pemt_tight_junction	key_secondary	a	PUBLISHED_PEMT	control	AC008870.4	0.022685505778809324	336	13
